protein	synthesis rate
PROSYN-Clo1313_0979      	 1.34281519E-05
PROSYN-Clo1313_0982      	 0.00000000E+00
PROSYN-Clo1313_0993      	 2.43163466E-06
PROSYN-Clo1313_0997      	 0.00000000E+00
PROSYN-Clo1313_1002      	 0.00000000E+00
PROSYN-Clo1313_1008      	 1.99648806E-06
PROSYN-Clo1313_1009      	 9.39141043E-07
PROSYN-Clo1313_1010      	 1.74110810E-06
PROSYN-Clo1313_1011      	 1.08439477E-07
PROSYN-Clo1313_1012      	 6.63278732E-06
PROSYN-Clo1313_1013      	 1.32828927E-06
PROSYN-Clo1313_1016      	 4.74822274E-08
PROSYN-Clo1313_1020      	 3.53673736E-06
PROSYN-Clo1313_1024      	 0.00000000E+00
PROSYN-Clo1313_1029      	 0.00000000E+00
PROSYN-Clo1313_1030      	 1.08467327E-06
PROSYN-Clo1313_1031      	 1.40637706E-07
PROSYN-Clo1313_1033      	 1.34281519E-05
PROSYN-Clo1313_1034      	 1.34281519E-05
PROSYN-Clo1313_1046      	 0.00000000E+00
PROSYN-Clo1313_1056      	 0.00000000E+00
PROSYN-Clo1313_1057      	 0.00000000E+00
PROSYN-Clo1313_1073      	 0.00000000E+00
PROSYN-Clo1313_1076      	 0.00000000E+00
PROSYN-Clo1313_1082      	 0.00000000E+00
PROSYN-Clo1313_1090      	 0.00000000E+00
PROSYN-Clo1313_1094      	 0.00000000E+00
PROSYN-Clo1313_1098      	 1.12117336E-06
PROSYN-Clo1313_1099      	 3.62521838E-07
PROSYN-Clo1313_1119      	 0.00000000E+00
PROSYN-Clo1313_1120      	 5.01988023E-06
PROSYN-Clo1313_1127      	 0.00000000E+00
PROSYN-Clo1313_1134      	 0.00000000E+00
PROSYN-Clo1313_1145      	 0.00000000E+00
PROSYN-Clo1313_1150      	 3.77605691E-06
PROSYN-Clo1313_1151      	 6.19060803E-07
PROSYN-Clo1313_1154      	 0.00000000E+00
PROSYN-Clo1313_1155      	 1.94808465E-05
PROSYN-Clo1313_1159      	 0.00000000E+00
PROSYN-Clo1313_1160      	 3.77444782E-05
PROSYN-Clo1313_1167      	 0.00000000E+00
PROSYN-Clo1313_1172      	 5.44935710E-07
PROSYN-Clo1313_1174      	 1.34281519E-05
PROSYN-Clo1313_1176      	 0.00000000E+00
PROSYN-Clo1313_1181      	 0.00000000E+00
PROSYN-Clo1313_1182      	 0.00000000E+00
PROSYN-Clo1313_1183      	 0.00000000E+00
PROSYN-Clo1313_1185      	 6.67270501E-06
PROSYN-Clo1313_1186      	 2.28845778E-05
PROSYN-Clo1313_1188      	 1.34281519E-05
PROSYN-Clo1313_1192      	 1.85614030E-06
PROSYN-Clo1313_1194      	 1.37714704E-04
PROSYN-Clo1313_1195      	 2.09147627E-06
PROSYN-Clo1313_1196      	 2.09147627E-06
PROSYN-Clo1313_1198      	 0.00000000E+00
PROSYN-Clo1313_1206      	 0.00000000E+00
PROSYN-Clo1313_1209      	 1.34281519E-05
PROSYN-Clo1313_1211      	 1.93388378E-07
PROSYN-Clo1313_1214      	 0.00000000E+00
PROSYN-Clo1313_1215      	 1.96155001E-07
PROSYN-Clo1313_1216      	 0.00000000E+00
PROSYN-Clo1313_1218      	 0.00000000E+00
PROSYN-Clo1313_1229      	 1.28443292E-07
PROSYN-Clo1313_1233      	 0.00000000E+00
PROSYN-Clo1313_1240      	 7.29056731E-07
PROSYN-Clo1313_1241      	 6.41298941E-07
PROSYN-Clo1313_1242      	 2.59159409E-07
PROSYN-Clo1313_1244      	 2.06663014E-07
PROSYN-Clo1313_1245      	 2.59159409E-07
PROSYN-Clo1313_1251      	 0.00000000E+00
PROSYN-Clo1313_1253      	 2.64753997E-06
PROSYN-Clo1313_1254      	 2.21830319E-06
PROSYN-Clo1313_1255      	 1.77535791E-05
PROSYN-Clo1313_1262      	 0.00000000E+00
PROSYN-Clo1313_1264      	 6.60935231E-07
PROSYN-Clo1313_1265      	 6.62373696E-07
PROSYN-Clo1313_1266      	 7.49806753E-07
PROSYN-Clo1313_1267      	 6.99913717E-07
PROSYN-Clo1313_1268      	 6.99913717E-07
PROSYN-Clo1313_1269      	 2.97443734E-07
PROSYN-Clo1313_1270      	 2.97443734E-07
PROSYN-Clo1313_1271      	 0.00000000E+00
PROSYN-Clo1313_1276      	 2.44649727E-08
PROSYN-Clo1313_1281      	 0.00000000E+00
PROSYN-Clo1313_1282      	 6.94480244E-06
PROSYN-Clo1313_1283      	 0.00000000E+00
PROSYN-Clo1313_1285      	 7.83620432E-07
PROSYN-Clo1313_1287      	 0.00000000E+00
PROSYN-Clo1313_1289      	 4.33336104E-08
PROSYN-Clo1313_1295      	 0.00000000E+00
PROSYN-Clo1313_1300      	 0.00000000E+00
PROSYN-Clo1313_1301      	 0.00000000E+00
PROSYN-Clo1313_1305      	 0.00000000E+00
PROSYN-Clo1313_1306      	 5.21077041E-07
PROSYN-Clo1313_1312      	 0.00000000E+00
PROSYN-Clo1313_1316      	 0.00000000E+00
PROSYN-Clo1313_1317      	 0.00000000E+00
PROSYN-Clo1313_1318      	 0.00000000E+00
PROSYN-Clo1313_1321      	 0.00000000E+00
PROSYN-Clo1313_1335      	 0.00000000E+00
PROSYN-Clo1313_1339      	 0.00000000E+00
PROSYN-Clo1313_1340      	 3.94414865E-05
PROSYN-Clo1313_1342      	 0.00000000E+00
PROSYN-Clo1313_1345      	 8.47922751E-07
PROSYN-Clo1313_1346      	 3.78164440E-07
PROSYN-Clo1313_1347      	 2.23601913E-07
PROSYN-Clo1313_1348      	 5.49745982E-08
