protein	synthesis rate
PROSYN-Clo1313_1883      	 0.00000000E+00
PROSYN-Clo1313_1885      	 0.00000000E+00
PROSYN-Clo1313_1891      	 1.59203799E-06
PROSYN-Clo1313_1901      	 2.52427395E-07
PROSYN-Clo1313_1902      	 2.06129197E-06
PROSYN-Clo1313_1904      	 0.00000000E+00
PROSYN-Clo1313_1907      	 0.00000000E+00
PROSYN-Clo1313_1916      	 0.00000000E+00
PROSYN-Clo1313_1931      	 4.31043093E-06
PROSYN-Clo1313_1938      	 2.05915371E-06
PROSYN-Clo1313_1944      	 2.32989570E-05
PROSYN-Clo1313_1947      	 6.34870724E-06
