RXN	LB	flux	UB
RXN-PHETA1_FWD-aspB	        0.00	0.00000000	     1000.00
RXN-PHETA1_REV-aspB	        0.00	0.09277990	     1000.00
RXN-PHETA1_FWD-hisC_0424	        0.00	0.00000000	     1000.00
RXN-PHETA1_REV-hisC_0424	        0.00	0.00000000	     1000.00
RXN-PHETA1_FWD-hisC_1619	        0.00	0.00000000	     1000.00
RXN-PHETA1_REV-hisC_1619	        0.00	0.00000000	     1000.00
RXN-PHETA1_FWD-yhdR	        0.00	0.00000000	     1000.00
RXN-PHETA1_REV-yhdR	        0.00	0.00000000	     1000.00
RXN-PHETRS_FWD-pheST	        0.00	0.07106062	     1000.00
RXN-PHSD_FWD-UNKNOWN	        0.00	0.02209142	     1000.00
RXN-PINAt_FWD-yqeW	        0.00	0.00133854	     1000.00
RXN-PIt_FWD-pitB	        0.00	0.00000000	     1000.00
RXN-PIt2_FWD-pitB	        0.00	0.39934170	     1000.00
RXN-PMANM_FWD-GCD1_1134	        0.00	0.00000000	     1000.00
RXN-PMANM_REV-GCD1_1134	        0.00	0.00000000	     1000.00
RXN-PMANM_FWD-glgC_2633	        0.00	0.00000000	     1000.00
RXN-PMANM_REV-glgC_2633	        0.00	0.00000000	     1000.00
RXN-PMDPHT_FWD-nrnA	        0.00	0.00007343	     1000.00
RXN-PMDPHT_FWD-pcnB	        0.00	0.00000000	     1000.00
RXN-PMDPHT_FWD-yqeG	        0.00	0.00000000	     1000.00
RXN-PMEACPE_FWD-yisY	        0.00	0.00000000	     1000.00
RXN-PMEACPE_REV-yisY	        0.00	0.00000000	     1000.00
RXN-PMPK_FWD-UNKNOWN	        0.00	0.00000008	     1000.00
RXN-PNP_FWD-deoD	        0.00	0.00000000	     1000.00
RXN-PNP_REV-deoD	        0.00	0.00000000	     1000.00
RXN-PNP_FWD-pupG_1056	        0.00	0.00000000	     1000.00
RXN-PNP_REV-pupG_1056	        0.00	0.00000000	     1000.00
RXN-PNP_FWD-ylmD	        0.00	0.00000000	     1000.00
RXN-PNP_REV-ylmD	        0.00	0.00000000	     1000.00
RXN-PNTK_FWD-coaX	        0.00	0.00000000	     1000.00
RXN-PNTOecf_FWD-ecfABT	        0.00	0.00000000	     1000.00
RXN-PNTOecf_REV-ecfABT	        0.00	0.00000000	     1000.00
RXN-POR_FWD-ADU73753	        0.00	0.00000000	     1000.00
RXN-POR_FWD-PFOR_0	        0.00	0.00000000	     1000.00
RXN-POR_FWD-PFOR_1	        0.00	0.00000000	     1000.00
RXN-PP2MO_FWD-capD_0239	        0.00	0.00000000	     1000.00
RXN-PP2MO_REV-capD_0239	        0.00	0.00000000	     1000.00
RXN-PP2MO_FWD-capD_2905	        0.00	0.00000000	     1000.00
RXN-PP2MO_REV-capD_2905	        0.00	0.00000000	     1000.00
RXN-PP2MO_FWD-flaA	        0.00	0.00000000	     1000.00
RXN-PP2MO_REV-flaA	        0.00	0.00000000	     1000.00
RXN-PPA_FWD-hppA	        0.00	0.00000000	     1000.00
RXN-PPAKr_FWD-ytcI	        0.00	0.00000000	     1000.00
RXN-PPAKr_REV-ytcI	        0.00	0.00000000	     1000.00
RXN-PPAna_FWD-hppA	        0.00	0.00000000	     1000.00
RXN-PPBNGS_FWD-hemB	        0.00	0.00000000	     1000.00
RXN-PPCDC_FWD-coaBC	        0.00	0.00000000	     1000.00
RXN-PPDHL_FWD-UNKNOWN	        0.00	0.00000000	     1000.00
RXN-PPDK_FWD-ppdk	        0.00	7.77194960	     1000.00
RXN-PPDK_REV-ppdk	        0.00	0.00000000	     1000.00
RXN-PPDOy_FWD-UNKNOWN	        0.00	0.00000000	     1000.00
RXN-PPDOy_REV-UNKNOWN	        0.00	0.00000000	     1000.00
RXN-PPGPPDP_FWD-spoT	        0.00	0.00000000	     1000.00
RXN-PPM_FWD-deoB	        0.00	0.00000000	     1000.00
RXN-PPM_REV-deoB	        0.00	0.00000000	     1000.00
RXN-PPM_FWD-pgcA	        0.00	0.00000000	     1000.00
RXN-PPM_REV-pgcA	        0.00	0.00000000	     1000.00
RXN-PPM2_FWD-deoB	        0.00	0.00000000	     1000.00
RXN-PPM2_REV-deoB	        0.00	0.00000000	     1000.00
RXN-PPNCL2_FWD-coaBC	        0.00	0.00000000	     1000.00
RXN-PPNCL3_FWD-coaBC	        0.00	0.00000000	     1000.00
RXN-PPND_FWD-tyrA	        0.00	0.07134584	     1000.00
RXN-PPNDH_FWD-pheA	        0.00	0.09277990	     1000.00
RXN-PPRGL_FWD-purD	        0.00	0.07407426	     1000.00
RXN-PPROR_FWD-yqjM	        0.00	0.00000000	     1000.00
RXN-PPROR_REV-yqjM	        0.00	0.00000000	     1000.00
RXN-PPYRDC_FWD-UNKNOWN	        0.00	0.00000000	     1000.00
RXN-PRAI_FWD-trpF	        0.00	0.01647888	     1000.00
RXN-PRAI_REV-trpF	        0.00	0.00000000	     1000.00
RXN-PRAICL_FWD-purE	        0.00	0.07407418	     1000.00
RXN-PRAIS_FWD-purM	        0.00	0.07407426	     1000.00
RXN-PRAIS_FWD-thiL	        0.00	0.00000000	     1000.00
RXN-PRAMPC_FWD-hisIE	        0.00	0.02858811	     1000.00
RXN-PRASCSi_FWD-hisH	        0.00	0.07407418	     1000.00
RXN-PRASCSi_FWD-purC	        0.00	0.00000000	     1000.00
RXN-PRATPP_FWD-hisIE	        0.00	0.02858811	     1000.00
RXN-PRFGS_FWD-ADU75652	        0.00	0.00000000	     1000.00
RXN-PRFGS_FWD-purL	        0.00	0.07407426	     1000.00
RXN-PRFGS_FWD-purS	        0.00	0.00000000	     1000.00
RXN-PRMICI_FWD-hisA	        0.00	0.02858811	     1000.00
RXN-PRO1x_FWD-proC	        0.00	0.07364300	     1000.00
RXN-PROt_FWD-azlCD	        0.00	0.00000000	     1000.00
RXN-PROt_REV-azlCD	        0.00	0.00000000	     1000.00
RXN-PROTRS_FWD-proS	        0.00	0.07364300	     1000.00
RXN-PRPPS_FWD-prs	        0.00	0.10687268	     1000.00
RXN-PSAT_FWD-serC	        0.00	0.00000000	     1000.00
RXN-PSAT_REV-serC	        0.00	0.27423722	     1000.00
RXN-PSCVT_FWD-aroA_0636	        0.00	0.18060462	     1000.00
RXN-PSCVT_FWD-aroA_2470	        0.00	0.00000000	     1000.00
RXN-PSP_FWD-atoCspoIIE	        0.00	0.27423722	     1000.00
RXN-PSP_REV-atoCspoIIE	        0.00	0.00000000	     1000.00
RXN-PSP_FWD-phoE_1517	        0.00	0.00000000	     1000.00
RXN-PSP_REV-phoE_1517	        0.00	0.00000000	     1000.00
RXN-PSP_FWD-rsbU_2825	        0.00	0.00000000	     1000.00
RXN-PSP_REV-rsbU_2825	        0.00	0.00000000	     1000.00
RXN-PSP_FWD-rsbU_2148	        0.00	0.00000000	     1000.00
RXN-PSP_REV-rsbU_2148	        0.00	0.00000000	     1000.00
RXN-PTA2_FWD-eutD	        0.00	0.00000000	     1000.00
RXN-PTA2_REV-eutD	        0.00	0.00000000	     1000.00
RXN-PTAr_FWD-eutD	        0.00	3.42968806	     1000.00
RXN-PTAr_REV-eutD	        0.00	0.00000000	     1000.00
RXN-PTHPS_FWD-queD	        0.00	0.00000000	     1000.00
RXN-PTRCabc_FWD-potABCDF	        0.00	0.00000000	     1000.00
RXN-PUNP1_FWD-deoD	        0.00	0.00000000	     1000.00
RXN-PUNP1_REV-deoD	        0.00	0.00000000	     1000.00
RXN-PUNP1_FWD-pupG_1056	        0.00	0.07372674	     1000.00
RXN-PUNP1_REV-pupG_1056	        0.00	0.00000000	     1000.00
RXN-PUNP1_FWD-ylmD	        0.00	0.00000000	     1000.00
RXN-PUNP1_REV-ylmD	        0.00	0.00000000	     1000.00
RXN-PUNP2_FWD-deoD	        0.00	0.00000000	     1000.00
RXN-PUNP2_REV-deoD	        0.00	0.00000000	     1000.00
RXN-PUNP2_FWD-pupG_1056	        0.00	0.00000000	     1000.00
RXN-PUNP2_REV-pupG_1056	        0.00	0.00000000	     1000.00
RXN-PUNP2_FWD-ylmD	        0.00	0.00000000	     1000.00
RXN-PUNP2_REV-ylmD	        0.00	0.00000000	     1000.00
RXN-PUNP3_FWD-deoD	        0.00	0.00000000	     1000.00
RXN-PUNP3_REV-deoD	        0.00	0.00000000	     1000.00
RXN-PUNP3_FWD-pupG_1056	        0.00	0.00000000	     1000.00
RXN-PUNP3_REV-pupG_1056	        0.00	0.00000000	     1000.00
RXN-PUNP3_FWD-ylmD	        0.00	0.00000000	     1000.00
RXN-PUNP3_REV-ylmD	        0.00	0.00000000	     1000.00
RXN-PUNP4_FWD-deoD	        0.00	0.00000000	     1000.00
RXN-PUNP4_REV-deoD	        0.00	0.00000000	     1000.00
RXN-PUNP4_FWD-pupG_1056	        0.00	0.00000000	     1000.00
RXN-PUNP4_REV-pupG_1056	        0.00	0.00000000	     1000.00
RXN-PUNP4_FWD-ylmD	        0.00	0.00000000	     1000.00
RXN-PUNP4_REV-ylmD	        0.00	0.00000000	     1000.00
RXN-PUNP5_FWD-deoD	        0.00	0.00000000	     1000.00
RXN-PUNP5_REV-deoD	        0.00	0.00000000	     1000.00
RXN-PUNP5_FWD-pupG_1056	        0.00	0.00000000	     1000.00
RXN-PUNP5_REV-pupG_1056	        0.00	0.07372674	     1000.00
RXN-PUNP5_FWD-ylmD	        0.00	0.00000000	     1000.00
RXN-PUNP5_REV-ylmD	        0.00	0.00000000	     1000.00
RXN-PUNP6_FWD-deoD	        0.00	0.00000000	     1000.00
RXN-PUNP6_REV-deoD	        0.00	0.00000000	     1000.00
RXN-PUNP6_FWD-pupG_1056	        0.00	0.00000000	     1000.00
RXN-PUNP6_REV-pupG_1056	        0.00	0.00000000	     1000.00
RXN-PUNP6_FWD-ylmD	        0.00	0.00000000	     1000.00
RXN-PUNP6_REV-ylmD	        0.00	0.00000000	     1000.00
RXN-PUNP7_FWD-deoD	        0.00	0.00000000	     1000.00
RXN-PUNP7_REV-deoD	        0.00	0.00000000	     1000.00
RXN-PUNP7_FWD-pupG_1056	        0.00	0.00000000	     1000.00
RXN-PUNP7_REV-pupG_1056	        0.00	0.00000000	     1000.00
RXN-PUNP7_FWD-ylmD	        0.00	0.00000000	     1000.00
RXN-PUNP7_REV-ylmD	        0.00	0.00000000	     1000.00
RXN-PYLALDOX_FWD-aldX	        0.00	0.00000000	     1000.00
RXN-PYLALDOX_REV-aldX	        0.00	0.00000000	     1000.00
RXN-PYNP1_FWD-pdp	        0.00	0.00000000	     1000.00
RXN-PYNP1_REV-pdp	        0.00	0.00000000	     1000.00
RXN-PYNP2r_FWD-pdp	        0.00	0.00000000	     1000.00
RXN-PYNP2r_REV-pdp	        0.00	0.00000000	     1000.00
RXN-PYRabc_FWD-UNKNOWN	        0.00	0.00000000	        0.00
RXN-PYRGt_FWD-SPONT	        0.00	0.00000000	     1000.00
RXN-PYRGt_REV-SPONT	        0.00	0.00000000	     1000.00
RXN-PYRt_FWD-SPONT	        0.00	0.52584000	     1000.00
RXN-PYRt2r_FWD-UNKNOWN	        0.00	0.00000000	     1000.00
RXN-QUINDH_FWD-aroE	        0.00	0.00000000	     1000.00
RXN-QULNS_FWD-nadA	        0.00	0.00733909	     1000.00
RXN-QUOR_FWD-aroE	        0.00	0.00000000	     1000.00
RXN-R00182_FWD-alkA	        0.00	0.00000000	     1000.00
RXN-R00182_REV-alkA	        0.00	0.07372690	     1000.00
RXN-R02135_FWD-rsgA_1662	        0.00	0.00000008	     1000.00
RXN-R02135_REV-rsgA_1662	        0.00	0.00000000	     1000.00
RXN-R02135_FWD-rsgA_2278	        0.00	0.00000000	     1000.00
RXN-R02135_REV-rsgA_2278	        0.00	0.00000000	     1000.00
RXN-R03004_FWD-mazG_0245	        0.00	0.00000000	     1000.00
RXN-R03004_FWD-mazG_0083	        0.00	0.00000000	     1000.00
RXN-R03036_FWD-mazG_0245	        0.00	0.00000000	     1000.00
RXN-R03036_FWD-mazG_0083	        0.00	0.00000000	     1000.00
RXN-R03105_FWD-mccB	        0.00	0.11056506	     1000.00
RXN-R03472_FWD-thiC	        0.00	0.00000008	     1000.00
RXN-R03472_REV-thiC	        0.00	0.00000000	     1000.00
RXN-R04399_FWD-capD_0239	        0.00	0.00000000	     1000.00
RXN-R04399_REV-capD_0239	        0.00	0.00000000	     1000.00
RXN-R04399_FWD-capD_2905	        0.00	0.00000000	     1000.00
RXN-R04399_REV-capD_2905	        0.00	0.00000000	     1000.00
RXN-R04399_FWD-flaA	        0.00	0.00000000	     1000.00
RXN-R04399_REV-flaA	        0.00	0.00000000	     1000.00
RXN-R05046_FWD-folE	        0.00	0.00000000	     1000.00
RXN-R05602_FWD-capD_0239	        0.00	0.00000000	     1000.00
RXN-R05602_REV-capD_0239	        0.00	0.00000000	     1000.00
RXN-R05602_FWD-capD_2905	        0.00	0.00000000	     1000.00
RXN-R05602_REV-capD_2905	        0.00	0.00000000	     1000.00
RXN-R05602_FWD-flaA	        0.00	0.00000000	     1000.00
RXN-R05602_REV-flaA	        0.00	0.00000000	     1000.00
RXN-R07459_FWD-thiF	        0.00	0.00000008	     1000.00
RXN-R07460_FWD-nifS_1150	        0.00	0.00000008	     1000.00
RXN-R07460_FWD-nifS_1503	        0.00	0.00000000	     1000.00
RXN-R07461_FWD-thiI	        0.00	0.00000008	     1000.00
RXN-R09543_FWD-ydaC	        0.00	0.00000000	     1000.00
RXN-R09543_REV-ydaC	        0.00	0.00000000	     1000.00
RXN-R09977_FWD-UNKNOWN	        0.00	0.00000008	     1000.00
RXN-R10115_FWD-fabF	        0.00	0.00000000	     1000.00
RXN-R10116_FWD-fabG_1283	        0.00	0.00000000	     1000.00
RXN-R10116_REV-fabG_1283	        0.00	0.00000000	     1000.00
RXN-R10117_FWD-fabG_2272	        0.00	0.00000000	     1000.00
RXN-R10117_REV-fabG_2272	        0.00	0.00000000	     1000.00
RXN-R10118_FWD-fabI	        0.00	0.00000000	     1000.00
RXN-R10118_REV-fabI	        0.00	0.00000000	     1000.00
RXN-R10119_FWD-fabF	        0.00	0.00000000	     1000.00
RXN-R10120_FWD-fabG_1283	        0.00	0.00000000	     1000.00
RXN-R10120_REV-fabG_1283	        0.00	0.00000000	     1000.00
RXN-R10121_FWD-fabZ	        0.00	0.00000000	     1000.00
RXN-R10121_REV-fabZ	        0.00	0.00000000	     1000.00
RXN-R10122_FWD-fabI	        0.00	0.00000000	     1000.00
RXN-R10122_REV-fabI	        0.00	0.00000000	     1000.00
RXN-R10246_FWD-hydG	        0.00	0.00000008	     1000.00
RXN-R10246_FWD-thiH	        0.00	0.00000000	     1000.00
RXN-R10247_FWD-thiG	        0.00	0.00000008	     1000.00
RXN-R10712_FWD-thiE	        0.00	0.00000008	     1000.00
RXN-R11098_FWD-ridA	        0.00	0.00000000	     1000.00
RXN-R11099_FWD-ridA	        0.00	0.00000000	     1000.00
RXN-R11633_FWD-ADU74641	        0.00	0.00000000	     1000.00
RXN-R11634_FWD-ADU74641	        0.00	0.00000000	     1000.00
RXN-R11635_FWD-ADU74641	        0.00	0.00000000	     1000.00
RXN-R11636_FWD-ADU74641	        0.00	0.00000000	     1000.00
RXN-RBFK_FWD-lgt	        0.00	0.00007343	     1000.00
RXN-RBFK_FWD-ribC	        0.00	0.00000000	     1000.00
RXN-RBFSb_FWD-ribE	        0.00	0.00007343	     1000.00
RXN-RDXR_FWD-nasD	        0.00	0.00000000	     1000.00
RXN-RDXR_REV-nasD	        0.00	0.00000000	     1000.00
RXN-RE0581R_FWD-fabG_1283	        0.00	0.00000000	     1000.00
RXN-RE0581R_FWD-fabG_2272	        0.00	0.00000000	     1000.00
RXN-RIBabc_FWD-rbsABC_0	        0.00	0.00000000	     1000.00
RXN-RIBabc_REV-rbsABC_0	        0.00	0.00000000	     1000.00
RXN-RIBabc_FWD-rbsABC_1	        0.00	0.00000000	     1000.00
RXN-RIBabc_REV-rbsABC_1	        0.00	0.00000000	     1000.00
RXN-RIBFLVecf_FWD-ecfABT	        0.00	0.00000000	     1000.00
RXN-RIBFLVecf_REV-ecfABT	        0.00	0.00000000	     1000.00
RXN-RNDR1n_FWD-nrdE	        0.00	0.00000000	     1000.00
RXN-RNDR2_FWD-nrdE	        0.00	0.00562721	     1000.00
RXN-RNDR3_FWD-nrdE	        0.00	0.00000000	     1000.00
RXN-RNDR4_FWD-nrdE	        0.00	0.01106074	     1000.00
RXN-RNF_FWD-rnfABCDEG	        0.00	0.00000000	     1000.00
RXN-RNF_REV-rnfABCDEG	        0.00	0.00000000	     1000.00
RXN-RNMK_FWD-ADU73455	        0.00	0.00000000	     1000.00
RXN-RNTR1_FWD-ADU74641	        0.00	0.01074032	     1000.00
RXN-RNTR2_FWD-ADU74641	        0.00	0.00000000	     1000.00
RXN-RNTR3_FWD-ADU74641	        0.00	0.00641151	     1000.00
RXN-RNTR4_FWD-ADU74641	        0.00	0.00000000	     1000.00
RXN-RPE_FWD-rpe	        0.00	0.00000000	     1000.00
RXN-RPE_REV-rpe	        0.00	0.18074643	     1000.00
RXN-RPI_FWD-rpiB	        0.00	0.00000000	     1000.00
RXN-RPI_REV-rpiB	        0.00	0.18059958	     1000.00
RXN-RPYS_FWD-rbsD	        0.00	0.00000000	     1000.00
RXN-RPYS_REV-rbsD	        0.00	0.00000000	     1000.00
RXN-rxn27289_FWD-thiGH	        0.00	0.00000000	     1000.00
RXN-rxn27289_REV-thiGH	        0.00	0.00000000	     1000.00
RXN-rxn27289_FWD-thiGS	        0.00	0.00000000	     1000.00
RXN-rxn27289_REV-thiGS	        0.00	0.00000000	     1000.00
RXN-rxn44628_FWD-moeB	        0.00	0.00000000	     1000.00
RXN-rxn44628_REV-moeB	        0.00	0.00000000	     1000.00
RXN-RZ5PP_FWD-phoE_0080	        0.00	0.00000000	     1000.00
RXN-RZ5PP_FWD-phoE_0704	        0.00	0.00000000	     1000.00
RXN-RZ5PP_FWD-phoE_1271	        0.00	0.00000000	     1000.00
RXN-RZ5PP_FWD-phoE_1517	        0.00	0.00000000	     1000.00
RXN-SADT_FWD-tufA	        0.00	0.07672527	     1000.00
RXN-SADT_FWD-yitB	        0.00	0.00000000	     1000.00
RXN-SALCCM_FWD-yrrM	        0.00	0.00000000	     1000.00
RXN-SALCCM_REV-yrrM	        0.00	0.00000000	     1000.00
RXN-SALMCCOAMT_FWD-yrrM	        0.00	0.00000000	     1000.00
RXN-SALMCCOAMT_REV-yrrM	        0.00	0.00000000	     1000.00
RXN-SBTabc_FWD-MSTS_0	        0.00	0.00000000	     1000.00
RXN-SBTabc_FWD-MSTS_1	        0.00	0.00000000	     1000.00
RXN-SBTabc_FWD-MSTS_2	        0.00	0.00000000	     1000.00
RXN-SBTabc_FWD-MSTS_3	        0.00	0.00000000	     1000.00
RXN-SBTD_D2_FWD-groES	        0.00	0.00000000	     1000.00
RXN-SBTD_D2_REV-groES	        0.00	0.00000000	     1000.00
RXN-SBTD_D2_FWD-gutB	        0.00	0.00000000	     1000.00
RXN-SBTD_D2_REV-gutB	        0.00	0.00000000	     1000.00
RXN-SDPTA_FWD-argD	        0.00	0.00000000	     1000.00
RXN-SDPTA_REV-argD	        0.00	0.00000000	     1000.00
RXN-SERabc_FWD-artPhisMglnQ	        0.00	0.00000000	     1000.00
RXN-SERabc_FWD-tycBC	        0.00	0.00000000	     1000.00
RXN-SERAT_FWD-cysE	        0.00	0.00000000	     1000.00
RXN-SERH_FWD-trpAB_0836	        0.00	0.01647888	     1000.00
RXN-SERH_FWD-trpAB_1036	        0.00	0.00000000	     1000.00
RXN-SERTRS_FWD-serS	        0.00	0.10421943	     1000.00
RXN-SERTRS2_FWD-serS	        0.00	0.00000000	     1000.00
RXN-SHCHD2_FWD-Clo1313_0109	        0.00	0.00000000	     1000.00
RXN-SHCHF_FWD-sirC	        0.00	0.00000000	     1000.00
RXN-SHCHF_REV-sirC	        0.00	0.00000000	     1000.00
RXN-SHOR_FWD-aroE	        0.00	0.18060462	     1000.00
RXN-SHSL1_FWD-mccB	        0.00	0.00000000	     1000.00
RXN-SHSL1_REV-mccB	        0.00	0.59388893	     1000.00
RXN-SHSL2_FWD-mccB	        0.00	0.00000000	     1000.00
RXN-SHSL4_FWD-mccB	        0.00	0.14481541	     1000.00
RXN-SKDH_FWD-Clo1313_1366	        0.00	0.00000000	     1000.00
RXN-SKK_FWD-aroK_0068	        0.00	0.18060462	     1000.00
RXN-SKK_FWD-aroK_1492	        0.00	0.00000000	     1000.00
RXN-SLCYSS_FWD-cysK	        0.00	0.00000000	     1000.00
RXN-SLCYSS_FWD-mccA	        0.00	0.00000000	     1000.00
RXN-SLCYSS_FWD-mccB	        0.00	0.00000000	     1000.00
RXN-SMLSHL_FWD-pnbA	        0.00	0.00000000	     1000.00
RXN-SMLSHL_REV-pnbA	        0.00	0.00000000	     1000.00
RXN-SPMDabc_FWD-potABCDF	        0.00	0.00000000	     1000.00
RXN-SPMS_FWD-speE_2	        0.00	0.00000000	     1000.00
RXN-SPMS_FWD-speE_4	        0.00	0.00000000	     1000.00
RXN-SPRMS_FWD-speE_2	        0.00	0.00000000	     1000.00
RXN-SPRMS_REV-speE_2	        0.00	0.00000000	     1000.00
RXN-SPRMS_FWD-speE_4	        0.00	0.00000000	     1000.00
RXN-SPRMS_REV-speE_4	        0.00	0.00000000	     1000.00
RXN-SULabc_FWD-SbpcysTWmsmX	        0.00	0.07672527	     1000.00
RXN-SULabc_FWD-tauABC	        0.00	0.00000000	     1000.00
RXN-SULR_ferr_FWD-nasD	        0.00	0.07672527	     1000.00
RXN-TBALOR_FWD-aldX	        0.00	0.00000000	     1000.00
RXN-TDPDRE_FWD-spsL_0146	        0.00	0.00000000	     1000.00
RXN-TDPDRE_FWD-spsL_0887	        0.00	0.00000000	     1000.00
RXN-TDPGDH_FWD-spsJ_1127	        0.00	0.00000000	     1000.00
RXN-TDPGDH_FWD-spsJ_2893	        0.00	0.00000000	     1000.00
RXN-TGBPA_FWD-fbaA	        0.00	0.00000000	     1000.00
RXN-THFGLUS_FWD-folC	        0.00	0.00000000	     1000.00
RXN-THFOR1_FWD-dfrA	        0.00	0.00000000	     1000.00
RXN-THFOR2_FWD-dfrA	        0.00	0.00000000	     1000.00
RXN-THFOR2_FWD-dpsA	        0.00	0.00000000	     1000.00
RXN-THISAT_FWD-moeB	        0.00	0.00000000	     1000.00
RXN-THISAT_FWD-thiF	        0.00	0.00000000	     1000.00
RXN-THMecf_FWD-ecfABT	        0.00	0.00000000	     1000.00
RXN-THMecf_REV-ecfABT	        0.00	0.00000000	     1000.00
RXN-THPAT_FWD-UNKNOWN	        0.00	0.00000000	     1000.00
RXN-THRabc_FWD-artPhisMglnQ	        0.00	0.00000000	     1000.00
RXN-THRabc_FWD-tycBC	        0.00	0.00000000	     1000.00
RXN-THRS_FWD-ADU73935	        0.00	0.09772667	     1000.00
RXN-THRTRS_FWD-thrS	        0.00	0.09772667	     1000.00
RXN-TKT1_FWD-tktA_dxs_1	        0.00	0.00000000	     1000.00
RXN-TKT1_REV-tktA_dxs_1	        0.00	0.00000000	     1000.00
RXN-TKT1_FWD-tktA_dxs_2	        0.00	0.00000000	     1000.00
RXN-TKT1_REV-tktA_dxs_2	        0.00	0.00000000	     1000.00
RXN-TKT2_FWD-tktA_dxs_1	        0.00	0.18074643	     1000.00
RXN-TKT2_REV-tktA_dxs_1	        0.00	0.00000000	     1000.00
RXN-TKT2_FWD-tktA_dxs_2	        0.00	0.00000000	     1000.00
RXN-TKT2_REV-tktA_dxs_2	        0.00	0.00000000	     1000.00
RXN-TMAMT_FWD-ADU73462	        0.00	0.00000000	     1000.00
RXN-TMAMT_REV-ADU73462	        0.00	0.00000000	     1000.00
RXN-TMAMT_FWD-ADU73463	        0.00	0.00000000	     1000.00
RXN-TMAMT_REV-ADU73463	        0.00	0.00000000	     1000.00
RXN-TMAMT_FWD-ADU73464	        0.00	0.00000000	     1000.00
RXN-TMAMT_REV-ADU73464	        0.00	0.00000000	     1000.00
RXN-TMDPK_FWD-thiN	        0.00	0.00000008	     1000.00
RXN-TMDPP_FWD-UNKNOWN	        0.00	0.00000000	     1000.00
RXN-TMDPP_REV-UNKNOWN	        0.00	0.00000000	     1000.00
RXN-TMDPPK_FWD-thiN	        0.00	0.00000000	     1000.00
RXN-TMDS_FWD-thyA	        0.00	0.01106074	     1000.00
RXN-TMIPDCOAL_FWD-grsT	        0.00	0.00000000	     1000.00
RXN-TMIPDCOAL_FWD-lcfA	        0.00	0.00000000	     1000.00
RXN-TMIPDCOAL_FWD-lcfB	        0.00	0.00000000	     1000.00
RXN-TMIPDCOAL_FWD-ldeI	        0.00	0.00000000	     1000.00
RXN-TPI_FWD-tpiA	        0.00	0.00000000	     1000.00
RXN-TPI_REV-tpiA	        0.00	7.74867177	     1000.00
RXN-TRDR_FWD-trxB_2617	        0.00	0.00000000	     1000.00
RXN-TRDR_FWD-trxB_2618	        0.00	0.00000000	     1000.00
RXN-TRNAALAUDAT_FWD-UNKNOWN	        0.00	0.00000000	     1000.00
RXN-TRNAATPAT_FWD-nrnA	        0.00	0.00000000	     1000.00
RXN-TRNAATPAT_FWD-pcnB	        0.00	0.00000000	     1000.00
RXN-TRNACCAT_FWD-nrnA	        0.00	0.00000000	     1000.00
RXN-TRNACCAT_FWD-pcnB	        0.00	0.00000000	     1000.00
RXN-TRNACTPAT_FWD-nrnA	        0.00	0.00000000	     1000.00
RXN-TRNACTPAT_FWD-pcnB	        0.00	0.00000000	     1000.00
RXN-TRNACTPAT2_FWD-nrnA	        0.00	0.00000000	     1000.00
RXN-TRNACTPAT2_FWD-pcnB	        0.00	0.00000000	     1000.00
RXN-TRNAGLYUDAT_FWD-UNKNOWN	        0.00	0.00000000	     1000.00
RXN-TRPabc_FWD-artPhisMglnQ	        0.00	0.00000000	     1000.00
RXN-TRPabc_FWD-tycBC	        0.00	0.00000000	     1000.00
RXN-TRPS2_FWD-tryAB_0836	        0.00	0.00000000	     1000.00
RXN-TRPS2_FWD-tryAB_1036	        0.00	0.00000000	     1000.00
RXN-TRPS3_FWD-trpAB	        0.00	0.00000000	     1000.00
RXN-TRPTRS_FWD-trpS	        0.00	0.01647888	     1000.00
RXN-TYHMDabc_FWD-nupOPQ	        0.00	0.00000000	     1000.00
RXN-TYHMDabc_REV-nupOPQ	        0.00	0.00000000	     1000.00
RXN-TYRabc_FWD-artPhisMglnQ	        0.00	0.00000000	     1000.00
RXN-TYRabc_FWD-tycBC	        0.00	0.00000000	     1000.00
RXN-TYRTA_FWD-aspB	        0.00	0.00000000	     1000.00
RXN-TYRTA_REV-aspB	        0.00	0.07134584	     1000.00
RXN-TYRTA_FWD-hisC_0424	        0.00	0.00000000	     1000.00
RXN-TYRTA_REV-hisC_0424	        0.00	0.00000000	     1000.00
RXN-TYRTA_FWD-hisC_1619	        0.00	0.00000000	     1000.00
RXN-TYRTA_REV-hisC_1619	        0.00	0.00000000	     1000.00
RXN-TYRTA_FWD-yhdR	        0.00	0.00000000	     1000.00
RXN-TYRTA_REV-yhdR	        0.00	0.00000000	     1000.00
RXN-TYRTRS_FWD-tyrS	        0.00	0.07134576	     1000.00
RXN-UAAGDS_FWD-murE	        0.00	0.04061332	     1000.00
RXN-UAAGLS2_FWD-UNKNOWN	        0.00	0.00000000	     1000.00
RXN-UACMUOR_FWD-murB	        0.00	0.04061332	     1000.00
RXN-UAG2E_FWD-mnaA_0188	        0.00	0.00310291	     1000.00
RXN-UAG2EMA_FWD-mnaA_0188	        0.00	0.00000000	     1000.00
RXN-UAG2EMA_FWD-mnaA_0229	        0.00	0.00000000	     1000.00
RXN-UAG4Ei_FWD-galE	        0.00	0.03733630	     1000.00
RXN-UAG4Ei_FWD-spmG_0144	        0.00	0.00000000	     1000.00
RXN-UAG4Ei_FWD-spmG_0234	        0.00	0.00000000	     1000.00
