protein	synthesis rate
PROSYN-Clo1313_0190      	 1.59841984E-07
PROSYN-Clo1313_0191      	 3.19683968E-08
PROSYN-Clo1313_0192      	 1.59841984E-08
PROSYN-Clo1313_0193      	 4.79525952E-08
PROSYN-Clo1313_0194      	 1.59841984E-08
PROSYN-Clo1313_0195      	 4.79525952E-08
PROSYN-Clo1313_0196      	 1.59841984E-08
PROSYN-Clo1313_0202      	 0.00000000E+00
PROSYN-Clo1313_0213      	 4.21599920E-07
PROSYN-Clo1313_0214      	 1.55499809E-07
PROSYN-Clo1313_0217      	 1.25882823E-06
PROSYN-Clo1313_0218      	 5.16734944E-06
PROSYN-Clo1313_0224      	 4.41892421E-10
PROSYN-Clo1313_0228      	 0.00000000E+00
PROSYN-Clo1313_0229      	 0.00000000E+00
PROSYN-Clo1313_0230      	 0.00000000E+00
PROSYN-Clo1313_0234      	 0.00000000E+00
PROSYN-Clo1313_0236      	 2.66268828E-07
PROSYN-Clo1313_0238      	 0.00000000E+00
PROSYN-Clo1313_0239      	 0.00000000E+00
PROSYN-Clo1313_0245      	 0.00000000E+00
PROSYN-Clo1313_0262      	 1.36110904E-05
PROSYN-Clo1313_0275      	 5.38256703E-08
PROSYN-Clo1313_0288      	 0.00000000E+00
PROSYN-Clo1313_0295      	 2.56287129E-06
PROSYN-Clo1313_0296      	 2.56287129E-06
PROSYN-Clo1313_0304      	 1.36257626E-05
PROSYN-Clo1313_0305      	 6.05187244E-06
PROSYN-Clo1313_0306      	 1.36110904E-05
PROSYN-Clo1313_0309      	 1.36110904E-05
PROSYN-Clo1313_0310      	 1.36110904E-05
PROSYN-Clo1313_0311      	 1.36110904E-05
PROSYN-Clo1313_0313      	 0.00000000E+00
PROSYN-Clo1313_0314      	 0.00000000E+00
PROSYN-Clo1313_0315      	 1.36110904E-05
PROSYN-Clo1313_0316      	 1.36110904E-05
PROSYN-Clo1313_0317      	 1.36110904E-05
PROSYN-Clo1313_0346      	 2.15529261E-08
PROSYN-Clo1313_0349      	 2.59242989E-08
PROSYN-Clo1313_0350      	 1.29057572E-08
PROSYN-Clo1313_0365      	 6.47458321E-08
PROSYN-Clo1313_0370      	 0.00000000E+00
PROSYN-Clo1313_0372      	 3.26440113E-07
PROSYN-Clo1313_0373      	 0.00000000E+00
PROSYN-Clo1313_0374      	 0.00000000E+00
PROSYN-Clo1313_0378      	 0.00000000E+00
PROSYN-Clo1313_0380      	 0.00000000E+00
PROSYN-Clo1313_0382      	 0.00000000E+00
PROSYN-Clo1313_0383      	 0.00000000E+00
PROSYN-Clo1313_0384      	 0.00000000E+00
PROSYN-Clo1313_0385      	 0.00000000E+00
PROSYN-Clo1313_0387      	 0.00000000E+00
PROSYN-Clo1313_0388      	 5.25139791E-07
PROSYN-Clo1313_0391      	 0.00000000E+00
PROSYN-Clo1313_0397      	 0.00000000E+00
PROSYN-Clo1313_0398      	 0.00000000E+00
PROSYN-Clo1313_0399      	 4.37614189E-09
PROSYN-Clo1313_0400      	 2.54224949E-07
PROSYN-Clo1313_0403      	 4.03518959E-06
PROSYN-Clo1313_0413      	 1.44694828E-06
PROSYN-Clo1313_0415      	 3.77843946E-05
PROSYN-Clo1313_0420      	 0.00000000E+00
PROSYN-Clo1313_0421      	 5.10709027E-08
PROSYN-Clo1313_0422      	 5.10709027E-08
PROSYN-Clo1313_0423      	 4.07099323E-07
PROSYN-Clo1313_0424      	 0.00000000E+00
PROSYN-Clo1313_0425      	 3.22006126E-07
PROSYN-Clo1313_0426      	 5.36558270E-07
PROSYN-Clo1313_0427      	 6.09723084E-09
PROSYN-Clo1313_0428      	 4.77557362E-07
PROSYN-Clo1313_0429      	 6.09723084E-09
PROSYN-Clo1313_0430      	 1.10767874E-06
PROSYN-Clo1313_0436      	 0.00000000E+00
PROSYN-Clo1313_0444      	 1.36110904E-05
PROSYN-Clo1313_0445      	 1.36110904E-05
PROSYN-Clo1313_0446      	 1.36110904E-05
PROSYN-Clo1313_0447      	 1.36110904E-05
PROSYN-Clo1313_0448      	 1.36110904E-05
PROSYN-Clo1313_0449      	 1.36110904E-05
PROSYN-Clo1313_0450      	 1.36110904E-05
PROSYN-Clo1313_0451      	 1.36110904E-05
PROSYN-Clo1313_0452      	 1.36110904E-05
PROSYN-Clo1313_0453      	 1.36110904E-05
PROSYN-Clo1313_0454      	 1.36110904E-05
PROSYN-Clo1313_0455      	 1.36110904E-05
PROSYN-Clo1313_0456      	 1.36110904E-05
PROSYN-Clo1313_0457      	 1.36110904E-05
PROSYN-Clo1313_0458      	 1.36110904E-05
PROSYN-Clo1313_0459      	 1.36110904E-05
PROSYN-Clo1313_0460      	 1.36110904E-05
PROSYN-Clo1313_0461      	 1.36110904E-05
PROSYN-Clo1313_0462      	 1.36110904E-05
PROSYN-Clo1313_0463      	 1.36110904E-05
PROSYN-Clo1313_0464      	 1.36110904E-05
PROSYN-Clo1313_0466      	 6.25624386E-06
PROSYN-Clo1313_0470      	 1.36110904E-05
PROSYN-Clo1313_0471      	 1.36110904E-05
PROSYN-Clo1313_0472      	 1.36110904E-05
PROSYN-Clo1313_0473      	 1.36110904E-05
PROSYN-Clo1313_0474      	 0.00000000E+00
PROSYN-Clo1313_0475      	 1.36110904E-05
PROSYN-Clo1313_0476      	 0.00000000E+00
PROSYN-Clo1313_0486      	 0.00000000E+00
PROSYN-Clo1313_0487      	 0.00000000E+00
PROSYN-Clo1313_0488      	 0.00000000E+00
PROSYN-Clo1313_0489      	 4.87579587E-06
PROSYN-Clo1313_0492      	 0.00000000E+00
PROSYN-Clo1313_0497      	 0.00000000E+00
PROSYN-Clo1313_0498      	 2.29854054E-06
PROSYN-Clo1313_0501      	 2.30389965E-09
PROSYN-Clo1313_0511      	 0.00000000E+00
PROSYN-Clo1313_0512      	 0.00000000E+00
PROSYN-Clo1313_0521      	 3.54356154E-08
PROSYN-Clo1313_0530      	 0.00000000E+00
PROSYN-Clo1313_0531      	 3.03199491E-07
PROSYN-Clo1313_0542      	 0.00000000E+00
PROSYN-Clo1313_0551      	 6.47697791E-08
PROSYN-Clo1313_0554      	 1.84378395E-07
PROSYN-Clo1313_0564      	 0.00000000E+00
PROSYN-Clo1313_0565      	 0.00000000E+00
PROSYN-Clo1313_0566      	 0.00000000E+00
PROSYN-Clo1313_0567      	 0.00000000E+00
PROSYN-Clo1313_0568      	 0.00000000E+00
PROSYN-Clo1313_0569      	 0.00000000E+00
PROSYN-Clo1313_0570      	 9.25622759E-09
PROSYN-Clo1313_0571      	 9.25622759E-09
PROSYN-Clo1313_0572      	 9.25622759E-09
PROSYN-Clo1313_0573      	 9.25622759E-09
PROSYN-Clo1313_0574      	 9.25622759E-09
PROSYN-Clo1313_0575      	 9.25622759E-09
PROSYN-Clo1313_0578      	 1.51666720E-05
PROSYN-Clo1313_0579      	 0.00000000E+00
PROSYN-Clo1313_0586      	 1.53382900E-05
PROSYN-Clo1313_0592      	 0.00000000E+00
PROSYN-Clo1313_0605      	 4.85496448E-07
PROSYN-Clo1313_0613      	 0.00000000E+00
PROSYN-Clo1313_0626      	 0.00000000E+00
PROSYN-Clo1313_0627      	 1.05122726E-06
PROSYN-Clo1313_0628      	 9.90446623E-07
PROSYN-Clo1313_0629      	 7.24735399E-07
PROSYN-Clo1313_0636      	 5.66035107E-06
PROSYN-Clo1313_0640      	 6.25275370E-06
PROSYN-Clo1313_0641      	 6.25275370E-06
PROSYN-Clo1313_0645      	 0.00000000E+00
PROSYN-Clo1313_0648      	 0.00000000E+00
PROSYN-Clo1313_0650      	 0.00000000E+00
PROSYN-Clo1313_0651      	 1.02901959E-07
PROSYN-Clo1313_0652      	 1.53721522E-07
PROSYN-Clo1313_0654      	 0.00000000E+00
PROSYN-Clo1313_0657      	 0.00000000E+00
PROSYN-Clo1313_0658      	 0.00000000E+00
PROSYN-Clo1313_0666      	 0.00000000E+00
PROSYN-Clo1313_0669      	 0.00000000E+00
PROSYN-Clo1313_0673      	 0.00000000E+00
PROSYN-Clo1313_0677      	 0.00000000E+00
PROSYN-Clo1313_0682      	 1.62819749E-07
PROSYN-Clo1313_0685      	 2.44776738E-08
PROSYN-Clo1313_0700      	 0.00000000E+00
PROSYN-Clo1313_0701      	 0.00000000E+00
PROSYN-Clo1313_0702      	 0.00000000E+00
PROSYN-Clo1313_0703      	 0.00000000E+00
PROSYN-Clo1313_0704      	 0.00000000E+00
PROSYN-Clo1313_0707      	 0.00000000E+00
PROSYN-Clo1313_0708      	 0.00000000E+00
PROSYN-Clo1313_0709      	 3.23641649E-06
PROSYN-Clo1313_0717      	 0.00000000E+00
PROSYN-Clo1313_0718      	 1.77335877E-06
PROSYN-Clo1313_0720      	 5.46366248E-06
PROSYN-Clo1313_0724      	 9.11143873E-09
PROSYN-Clo1313_0728      	 7.69797097E-08
PROSYN-Clo1313_0735      	 0.00000000E+00
PROSYN-Clo1313_0749      	 2.69613059E-06
PROSYN-Clo1313_0793      	 0.00000000E+00
PROSYN-Clo1313_0794      	 3.03199491E-07
PROSYN-Clo1313_0795      	 3.03199491E-07
PROSYN-Clo1313_0813      	 0.00000000E+00
PROSYN-Clo1313_0815      	 0.00000000E+00
PROSYN-Clo1313_0820      	 0.00000000E+00
PROSYN-Clo1313_0821      	 2.57286398E-08
PROSYN-Clo1313_0822      	 2.57286398E-08
PROSYN-Clo1313_0823      	 0.00000000E+00
PROSYN-Clo1313_0830      	 1.55351313E-08
PROSYN-Clo1313_0833      	 0.00000000E+00
PROSYN-Clo1313_0836      	 3.26292170E-06
PROSYN-Clo1313_0837      	 3.26292170E-06
PROSYN-Clo1313_0849      	 1.17518663E-09
PROSYN-Clo1313_0851      	 2.56441420E-08
PROSYN-Clo1313_0853      	 3.40669738E-09
PROSYN-Clo1313_0857      	 6.94526511E-06
PROSYN-Clo1313_0859      	 0.00000000E+00
PROSYN-Clo1313_0864      	 0.00000000E+00
PROSYN-Clo1313_0867      	 3.14887903E-06
PROSYN-Clo1313_0871      	 0.00000000E+00
PROSYN-Clo1313_0872      	 0.00000000E+00
PROSYN-Clo1313_0873      	 3.60704638E-06
PROSYN-Clo1313_0887      	 0.00000000E+00
PROSYN-Clo1313_0892      	 0.00000000E+00
PROSYN-Clo1313_0901      	 0.00000000E+00
PROSYN-Clo1313_0905      	 1.36110904E-05
PROSYN-Clo1313_0908      	 0.00000000E+00
PROSYN-Clo1313_0909      	 0.00000000E+00
PROSYN-Clo1313_0910      	 0.00000000E+00
PROSYN-Clo1313_0912      	 0.00000000E+00
PROSYN-Clo1313_0922      	 8.77605524E-07
PROSYN-Clo1313_0923      	 0.00000000E+00
PROSYN-Clo1313_0930      	 0.00000000E+00
PROSYN-Clo1313_0941      	 7.05005119E-07
PROSYN-Clo1313_0942      	 0.00000000E+00
PROSYN-Clo1313_0943      	 0.00000000E+00
PROSYN-Clo1313_0944      	 3.89807051E-06
PROSYN-Clo1313_0948      	 0.00000000E+00
PROSYN-Clo1313_0949      	 7.99670189E-06
PROSYN-Clo1313_0959      	 1.36110904E-05
PROSYN-Clo1313_0960      	 0.00000000E+00
PROSYN-Clo1313_0962      	 0.00000000E+00
PROSYN-Clo1313_0966      	 7.64290876E-08
PROSYN-Clo1313_0974      	 0.00000000E+00
PROSYN-Clo1313_0979      	 1.36110904E-05
PROSYN-Clo1313_0982      	 0.00000000E+00
PROSYN-Clo1313_0993      	 2.50373646E-06
PROSYN-Clo1313_0997      	 0.00000000E+00
PROSYN-Clo1313_1002      	 0.00000000E+00
PROSYN-Clo1313_1008      	 2.04983249E-06
PROSYN-Clo1313_1009      	 9.64234099E-07
PROSYN-Clo1313_1010      	 1.78762904E-06
PROSYN-Clo1313_1011      	 1.11336889E-07
PROSYN-Clo1313_1012      	 6.80606561E-06
PROSYN-Clo1313_1013      	 1.36378004E-06
PROSYN-Clo1313_1016      	 4.87847779E-08
PROSYN-Clo1313_1020      	 3.63399344E-06
PROSYN-Clo1313_1024      	 0.00000000E+00
PROSYN-Clo1313_1029      	 0.00000000E+00
PROSYN-Clo1313_1030      	 1.11442869E-06
PROSYN-Clo1313_1031      	 1.44495765E-07
PROSYN-Clo1313_1033      	 1.36110904E-05
PROSYN-Clo1313_1034      	 1.36110904E-05
PROSYN-Clo1313_1046      	 0.00000000E+00
PROSYN-Clo1313_1056      	 0.00000000E+00
PROSYN-Clo1313_1057      	 0.00000000E+00
PROSYN-Clo1313_1073      	 0.00000000E+00
PROSYN-Clo1313_1076      	 0.00000000E+00
PROSYN-Clo1313_1082      	 0.00000000E+00
PROSYN-Clo1313_1090      	 0.00000000E+00
PROSYN-Clo1313_1094      	 0.00000000E+00
PROSYN-Clo1313_1098      	 1.15193007E-06
PROSYN-Clo1313_1099      	 3.72466758E-07
PROSYN-Clo1313_1119      	 0.00000000E+00
PROSYN-Clo1313_1120      	 5.20496968E-06
PROSYN-Clo1313_1127      	 0.00000000E+00
PROSYN-Clo1313_1134      	 0.00000000E+00
PROSYN-Clo1313_1145      	 0.00000000E+00
PROSYN-Clo1313_1150      	 4.05146529E-06
PROSYN-Clo1313_1151      	 6.64212275E-07
PROSYN-Clo1313_1154      	 0.00000000E+00
PROSYN-Clo1313_1155      	 2.01057214E-05
PROSYN-Clo1313_1159      	 0.00000000E+00
PROSYN-Clo1313_1160      	 3.82586902E-05
PROSYN-Clo1313_1167      	 0.00000000E+00
PROSYN-Clo1313_1172      	 5.59884718E-07
PROSYN-Clo1313_1174      	 1.36110904E-05
PROSYN-Clo1313_1176      	 0.00000000E+00
PROSYN-Clo1313_1181      	 0.00000000E+00
PROSYN-Clo1313_1182      	 0.00000000E+00
PROSYN-Clo1313_1183      	 0.00000000E+00
PROSYN-Clo1313_1185      	 6.74752010E-06
PROSYN-Clo1313_1186      	 2.31411621E-05
PROSYN-Clo1313_1188      	 1.36110904E-05
PROSYN-Clo1313_1192      	 1.90705907E-06
PROSYN-Clo1313_1194      	 1.39590861E-04
PROSYN-Clo1313_1195      	 2.11996950E-06
PROSYN-Clo1313_1196      	 2.11996950E-06
PROSYN-Clo1313_1198      	 0.00000000E+00
PROSYN-Clo1313_1206      	 0.00000000E+00
PROSYN-Clo1313_1209      	 1.36110904E-05
PROSYN-Clo1313_1211      	 1.98693525E-07
PROSYN-Clo1313_1214      	 0.00000000E+00
PROSYN-Clo1313_1215      	 2.01536044E-07
PROSYN-Clo1313_1216      	 0.00000000E+00
PROSYN-Clo1313_1218      	 0.00000000E+00
PROSYN-Clo1313_1229      	 7.38529486E-08
PROSYN-Clo1313_1233      	 0.00000000E+00
PROSYN-Clo1313_1240      	 7.49056659E-07
PROSYN-Clo1313_1241      	 6.58891444E-07
PROSYN-Clo1313_1242      	 2.66268828E-07
PROSYN-Clo1313_1244      	 2.12332320E-07
PROSYN-Clo1313_1245      	 2.66268828E-07
PROSYN-Clo1313_1251      	 0.00000000E+00
PROSYN-Clo1313_1253      	 2.71760416E-06
PROSYN-Clo1313_1254      	 2.27700811E-06
PROSYN-Clo1313_1255      	 2.71572472E-05
PROSYN-Clo1313_1262      	 0.00000000E+00
PROSYN-Clo1313_1264      	 6.79066408E-07
PROSYN-Clo1313_1265      	 6.80544334E-07
PROSYN-Clo1313_1266      	 7.70375908E-07
PROSYN-Clo1313_1267      	 7.13683364E-07
PROSYN-Clo1313_1268      	 7.13683364E-07
PROSYN-Clo1313_1269      	 3.05603392E-07
PROSYN-Clo1313_1270      	 3.05603392E-07
PROSYN-Clo1313_1271      	 0.00000000E+00
PROSYN-Clo1313_1276      	 2.51361107E-08
PROSYN-Clo1313_1281      	 0.00000000E+00
PROSYN-Clo1313_1282      	 7.13531648E-06
PROSYN-Clo1313_1283      	 0.00000000E+00
PROSYN-Clo1313_1285      	 8.05117184E-07
PROSYN-Clo1313_1287      	 0.00000000E+00
PROSYN-Clo1313_1289      	 4.58689125E-08
PROSYN-Clo1313_1295      	 0.00000000E+00
PROSYN-Clo1313_1300      	 0.00000000E+00
PROSYN-Clo1313_1301      	 0.00000000E+00
PROSYN-Clo1313_1305      	 2.30700386E-07
PROSYN-Clo1313_1306      	 5.34607350E-07
PROSYN-Clo1313_1312      	 0.00000000E+00
PROSYN-Clo1313_1316      	 0.00000000E+00
PROSYN-Clo1313_1317      	 0.00000000E+00
PROSYN-Clo1313_1318      	 0.00000000E+00
PROSYN-Clo1313_1321      	 0.00000000E+00
PROSYN-Clo1313_1335      	 0.00000000E+00
PROSYN-Clo1313_1339      	 0.00000000E+00
PROSYN-Clo1313_1340      	 4.06071985E-05
PROSYN-Clo1313_1342      	 0.00000000E+00
PROSYN-Clo1313_1345      	 9.01803387E-07
PROSYN-Clo1313_1346      	 4.02194625E-07
PROSYN-Clo1313_1347      	 2.37810534E-07
PROSYN-Clo1313_1348      	 5.84679192E-08
PROSYN-Clo1313_1353      	 3.12920534E-06
PROSYN-Clo1313_1354      	 3.12920534E-06
PROSYN-Clo1313_1355      	 3.12920534E-06
PROSYN-Clo1313_1356      	 3.12920534E-06
PROSYN-Clo1313_1357      	 0.00000000E+00
PROSYN-Clo1313_1364      	 1.49578212E-05
PROSYN-Clo1313_1365      	 3.67193098E-07
PROSYN-Clo1313_1366      	 3.57563568E-07
PROSYN-Clo1313_1371      	 4.33848664E-07
PROSYN-Clo1313_1390      	 0.00000000E+00
PROSYN-Clo1313_1393      	 3.93062520E-08
PROSYN-Clo1313_1396      	 1.35550325E-08
PROSYN-Clo1313_1398      	 0.00000000E+00
PROSYN-Clo1313_1425      	 2.26345836E-10
PROSYN-Clo1313_1429      	 5.56660041E-07
PROSYN-Clo1313_1434      	 4.37479985E-06
PROSYN-Clo1313_1435      	 1.40825083E-06
PROSYN-Clo1313_1447      	 0.00000000E+00
PROSYN-Clo1313_1452      	 0.00000000E+00
PROSYN-Clo1313_1453      	 1.36110904E-05
PROSYN-Clo1313_1457      	 1.36110904E-05
PROSYN-Clo1313_1467      	 0.00000000E+00
PROSYN-Clo1313_1472      	 0.00000000E+00
PROSYN-Clo1313_1473      	 0.00000000E+00
PROSYN-Clo1313_1474      	 0.00000000E+00
PROSYN-Clo1313_1475      	 0.00000000E+00
PROSYN-Clo1313_1477      	 5.97343560E-08
PROSYN-Clo1313_1481      	 1.73480424E-06
PROSYN-Clo1313_1486      	 0.00000000E+00
PROSYN-Clo1313_1487      	 1.34423362E-09
PROSYN-Clo1313_1491      	 2.04285638E-05
PROSYN-Clo1313_1492      	 5.50804882E-07
PROSYN-Clo1313_1499      	 2.94909662E-07
PROSYN-Clo1313_1500      	 3.30446412E-06
PROSYN-Clo1313_1502      	 0.00000000E+00
PROSYN-Clo1313_1503      	 0.00000000E+00
PROSYN-Clo1313_1508      	 2.40312763E-07
PROSYN-Clo1313_1509      	 0.00000000E+00
PROSYN-Clo1313_1510      	 0.00000000E+00
PROSYN-Clo1313_1512      	 6.41417538E-07
PROSYN-Clo1313_1513      	 6.75638964E-07
PROSYN-Clo1313_1517      	 6.83438382E-07
PROSYN-Clo1313_1523      	 0.00000000E+00
PROSYN-Clo1313_1524      	 0.00000000E+00
PROSYN-Clo1313_1525      	 0.00000000E+00
PROSYN-Clo1313_1526      	 2.36364751E-05
PROSYN-Clo1313_1529      	 0.00000000E+00
PROSYN-Clo1313_1530      	 0.00000000E+00
PROSYN-Clo1313_1537      	 1.04320147E-06
PROSYN-Clo1313_1539      	 0.00000000E+00
PROSYN-Clo1313_1540      	 4.41620780E-07
PROSYN-Clo1313_1542      	 8.63962710E-06
PROSYN-Clo1313_1545      	 0.00000000E+00
PROSYN-Clo1313_1546      	 0.00000000E+00
PROSYN-Clo1313_1549      	 0.00000000E+00
PROSYN-Clo1313_1551      	 1.48789024E-06
PROSYN-Clo1313_1564      	 4.92834423E-09
PROSYN-Clo1313_1571      	 0.00000000E+00
PROSYN-Clo1313_1578      	 1.96814672E-06
PROSYN-Clo1313_1580      	 7.13756670E-07
PROSYN-Clo1313_1581      	 0.00000000E+00
PROSYN-Clo1313_1582      	 0.00000000E+00
PROSYN-Clo1313_1587      	 1.41510765E-08
PROSYN-Clo1313_1588      	 0.00000000E+00
PROSYN-Clo1313_1603      	 1.91080066E-07
PROSYN-Clo1313_1604      	 5.63114024E-08
PROSYN-Clo1313_1606      	 0.00000000E+00
PROSYN-Clo1313_1607      	 9.93790867E-07
PROSYN-Clo1313_1614      	 0.00000000E+00
PROSYN-Clo1313_1619      	 2.50342054E-08
PROSYN-Clo1313_1627      	 7.01758497E-08
PROSYN-Clo1313_1628      	 8.28592569E-09
PROSYN-Clo1313_1629      	 0.00000000E+00
PROSYN-Clo1313_1631      	 7.20357401E-08
PROSYN-Clo1313_1654      	 0.00000000E+00
PROSYN-Clo1313_1657      	 5.89992678E-06
PROSYN-Clo1313_1659      	 1.85632179E-07
PROSYN-Clo1313_1660      	 9.46165185E-09
PROSYN-Clo1313_1661      	 1.03677305E-07
PROSYN-Clo1313_1662      	 0.00000000E+00
PROSYN-Clo1313_1663      	 0.00000000E+00
PROSYN-Clo1313_1673      	 0.00000000E+00
PROSYN-Clo1313_1674      	 0.00000000E+00
PROSYN-Clo1313_1681      	 3.40483771E-06
PROSYN-Clo1313_1683      	 0.00000000E+00
PROSYN-Clo1313_1686      	 0.00000000E+00
PROSYN-Clo1313_1688      	 5.59899593E-08
PROSYN-Clo1313_1689      	 5.59899593E-08
PROSYN-Clo1313_1690      	 5.59899593E-08
PROSYN-Clo1313_1694      	 3.34923866E-07
PROSYN-Clo1313_1701      	 3.81903588E-07
PROSYN-Clo1313_1704      	 0.00000000E+00
PROSYN-Clo1313_1712      	 0.00000000E+00
PROSYN-Clo1313_1717      	 1.25855731E-05
PROSYN-Clo1313_1780      	 0.00000000E+00
PROSYN-Clo1313_1781      	 0.00000000E+00
PROSYN-Clo1313_1786      	 7.81529276E-09
PROSYN-Clo1313_1788      	 1.52635005E-07
PROSYN-Clo1313_1791      	 3.80963393E-05
PROSYN-Clo1313_1792      	 3.80963393E-05
PROSYN-Clo1313_1793      	 3.80963393E-05
PROSYN-Clo1313_1798      	 5.36073697E-05
PROSYN-Clo1313_1801      	 0.00000000E+00
PROSYN-Clo1313_1804      	 1.36110904E-05
PROSYN-Clo1313_1805      	 0.00000000E+00
PROSYN-Clo1313_1808      	 2.86185846E-07
PROSYN-Clo1313_1809      	 1.23309339E-06
PROSYN-Clo1313_1813      	 0.00000000E+00
PROSYN-Clo1313_1814      	 0.00000000E+00
PROSYN-Clo1313_1816      	 1.76427327E-07
PROSYN-Clo1313_1817      	 0.00000000E+00
PROSYN-Clo1313_1821      	 0.00000000E+00
PROSYN-Clo1313_1822      	 0.00000000E+00
PROSYN-Clo1313_1824      	 0.00000000E+00
PROSYN-Clo1313_1826      	 0.00000000E+00
PROSYN-Clo1313_1827      	 0.00000000E+00
PROSYN-Clo1313_1828      	 0.00000000E+00
PROSYN-Clo1313_1829      	 0.00000000E+00
PROSYN-Clo1313_1830      	 0.00000000E+00
PROSYN-Clo1313_1831      	 0.00000000E+00
PROSYN-Clo1313_1832      	 0.00000000E+00
PROSYN-Clo1313_1833      	 0.00000000E+00
PROSYN-Clo1313_1846      	 1.55695350E-07
PROSYN-Clo1313_1847      	 5.25375447E-06
PROSYN-Clo1313_1848      	 9.79367484E-06
PROSYN-Clo1313_1849      	 0.00000000E+00
PROSYN-Clo1313_1858      	 0.00000000E+00
PROSYN-Clo1313_1867      	 4.48830139E-06
PROSYN-Clo1313_1875      	 2.71083422E-05
PROSYN-Clo1313_1876      	 7.28067547E-05
PROSYN-Clo1313_1878      	 0.00000000E+00
PROSYN-Clo1313_1879      	 2.61287378E-05
PROSYN-Clo1313_1881      	 0.00000000E+00
PROSYN-Clo1313_1882      	 0.00000000E+00
PROSYN-Clo1313_1883      	 0.00000000E+00
PROSYN-Clo1313_1885      	 0.00000000E+00
PROSYN-Clo1313_1891      	 2.05166277E-06
PROSYN-Clo1313_1901      	 2.99655368E-07
PROSYN-Clo1313_1902      	 2.44757788E-06
PROSYN-Clo1313_1904      	 0.00000000E+00
PROSYN-Clo1313_1907      	 0.00000000E+00
PROSYN-Clo1313_1916      	 0.00000000E+00
PROSYN-Clo1313_1931      	 9.61203124E-06
PROSYN-Clo1313_1938      	 4.65978104E-06
PROSYN-Clo1313_1944      	 2.60829408E-05
PROSYN-Clo1313_1947      	 4.57380062E-06
PROSYN-Clo1313_1953      	 0.00000000E+00
PROSYN-Clo1313_1954      	 7.88433849E-06
