protein	synthesis rate (nmol protein/mmol c6 unit)
PROSYN-Clo1313_1194      	 7.68773565E+00
PROSYN-Clo1313_1195      	 1.16741009E-01
PROSYN-Clo1313_1196      	 1.16741009E-01
PROSYN-Clo1313_1198      	 0.00000000E+00
PROSYN-Clo1313_1206      	 0.00000000E+00
PROSYN-Clo1313_1209      	 2.01254754E+00
PROSYN-Clo1313_1211      	 2.85099655E-02
PROSYN-Clo1313_1214      	 0.00000000E+00
PROSYN-Clo1313_1215      	 2.91853245E-02
PROSYN-Clo1313_1216      	 0.00000000E+00
PROSYN-Clo1313_1218      	 0.00000000E+00
PROSYN-Clo1313_1229      	 1.64824222E-02
PROSYN-Clo1313_1233      	 0.00000000E+00
PROSYN-Clo1313_1240      	 1.07480077E-01
PROSYN-Clo1313_1241      	 9.45425190E-02
PROSYN-Clo1313_1242      	 3.85595646E-02
PROSYN-Clo1313_1244      	 3.04669799E-02
PROSYN-Clo1313_1245      	 3.85595646E-02
PROSYN-Clo1313_1251      	 0.00000000E+00
PROSYN-Clo1313_1253      	 3.95811905E-01
PROSYN-Clo1313_1254      	 3.31640248E-01
PROSYN-Clo1313_1255      	 2.80377510E+00
PROSYN-Clo1313_1262      	 0.00000000E+00
PROSYN-Clo1313_1264      	 9.74371863E-02
PROSYN-Clo1313_1265      	 9.76492494E-02
PROSYN-Clo1313_1266      	 1.10538910E-01
PROSYN-Clo1313_1267      	 1.08203173E-01
PROSYN-Clo1313_1268      	 1.08203173E-01
PROSYN-Clo1313_1269      	 4.38501070E-02
PROSYN-Clo1313_1270      	 4.38501070E-02
PROSYN-Clo1313_1271      	 0.00000000E+00
PROSYN-Clo1313_1276      	 3.60671132E-03
PROSYN-Clo1313_1281      	 0.00000000E+00
PROSYN-Clo1313_1282      	 1.02382691E+00
PROSYN-Clo1313_1283      	 0.00000000E+00
PROSYN-Clo1313_1285      	 1.15524048E-01
PROSYN-Clo1313_1287      	 0.00000000E+00
PROSYN-Clo1313_1289      	 7.30444054E-03
PROSYN-Clo1313_1295      	 0.00000000E+00
PROSYN-Clo1313_1300      	 0.00000000E+00
PROSYN-Clo1313_1301      	 0.00000000E+00
PROSYN-Clo1313_1305      	 3.37704421E-02
PROSYN-Clo1313_1306      	 7.72540672E-02
PROSYN-Clo1313_1312      	 0.00000000E+00
PROSYN-Clo1313_1316      	 0.00000000E+00
PROSYN-Clo1313_1317      	 0.00000000E+00
PROSYN-Clo1313_1318      	 0.00000000E+00
PROSYN-Clo1313_1321      	 0.00000000E+00
PROSYN-Clo1313_1335      	 0.00000000E+00
PROSYN-Clo1313_1339      	 0.00000000E+00
PROSYN-Clo1313_1340      	 5.66353134E+00
PROSYN-Clo1313_1342      	 0.00000000E+00
PROSYN-Clo1313_1345      	 9.41961848E-02
PROSYN-Clo1313_1346      	 4.20104868E-02
PROSYN-Clo1313_1347      	 2.48400542E-02
PROSYN-Clo1313_1348      	 6.10715706E-03
PROSYN-Clo1313_1353      	 2.20900757E-01
PROSYN-Clo1313_1354      	 2.20900757E-01
PROSYN-Clo1313_1355      	 2.20900757E-01
PROSYN-Clo1313_1356      	 2.20900757E-01
PROSYN-Clo1313_1357      	 0.00000000E+00
PROSYN-Clo1313_1364      	 2.23340745E+00
PROSYN-Clo1313_1365      	 7.21440579E-02
PROSYN-Clo1313_1366      	 4.98697903E-02
PROSYN-Clo1313_1371      	 6.05093578E-02
PROSYN-Clo1313_1390      	 0.00000000E+00
PROSYN-Clo1313_1393      	 6.25986593E-03
PROSYN-Clo1313_1396      	 1.98421619E-03
PROSYN-Clo1313_1398      	 0.00000000E+00
PROSYN-Clo1313_1425      	 3.31330133E-05
PROSYN-Clo1313_1429      	 7.98736165E-02
PROSYN-Clo1313_1434      	 6.81653974E-01
PROSYN-Clo1313_1435      	 1.96410316E-01
PROSYN-Clo1313_1447      	 0.00000000E+00
PROSYN-Clo1313_1452      	 0.00000000E+00
PROSYN-Clo1313_1453      	 2.01254754E+00
PROSYN-Clo1313_1457      	 2.01254754E+00
PROSYN-Clo1313_1467      	 0.00000000E+00
PROSYN-Clo1313_1472      	 0.00000000E+00
PROSYN-Clo1313_1473      	 0.00000000E+00
PROSYN-Clo1313_1474      	 0.00000000E+00
PROSYN-Clo1313_1475      	 0.00000000E+00
PROSYN-Clo1313_1477      	 8.74404957E-03
PROSYN-Clo1313_1481      	 2.49038167E-01
PROSYN-Clo1313_1486      	 0.00000000E+00
PROSYN-Clo1313_1487      	 1.96771945E-04
PROSYN-Clo1313_1491      	 2.84919461E+00
PROSYN-Clo1313_1492      	 7.68213721E-02
PROSYN-Clo1313_1499      	 4.30742134E-02
PROSYN-Clo1313_1500      	 4.55897858E-01
PROSYN-Clo1313_1502      	 0.00000000E+00
PROSYN-Clo1313_1503      	 0.00000000E+00
PROSYN-Clo1313_1508      	 1.25473986E-02
PROSYN-Clo1313_1509      	 0.00000000E+00
PROSYN-Clo1313_1510      	 0.00000000E+00
PROSYN-Clo1313_1512      	 9.20352364E-02
PROSYN-Clo1313_1513      	 9.72775801E-02
PROSYN-Clo1313_1517      	 0.00000000E+00
PROSYN-Clo1313_1523      	 0.00000000E+00
PROSYN-Clo1313_1524      	 0.00000000E+00
PROSYN-Clo1313_1525      	 0.00000000E+00
PROSYN-Clo1313_1526      	 3.39153273E+00
PROSYN-Clo1313_1529      	 0.00000000E+00
PROSYN-Clo1313_1530      	 0.00000000E+00
PROSYN-Clo1313_1537      	 1.08965657E-01
PROSYN-Clo1313_1539      	 0.00000000E+00
PROSYN-Clo1313_1540      	 6.45606647E-02
PROSYN-Clo1313_1542      	 1.24049142E+00
PROSYN-Clo1313_1545      	 0.00000000E+00
PROSYN-Clo1313_1546      	 0.00000000E+00
PROSYN-Clo1313_1549      	 0.00000000E+00
PROSYN-Clo1313_1551      	 1.90349490E-01
PROSYN-Clo1313_1564      	 7.21422128E-04
PROSYN-Clo1313_1571      	 0.00000000E+00
PROSYN-Clo1313_1578      	 3.01717882E-01
PROSYN-Clo1313_1580      	 1.02414979E-01
PROSYN-Clo1313_1581      	 0.00000000E+00
PROSYN-Clo1313_1582      	 4.37601094E-02
PROSYN-Clo1313_1587      	 2.07146646E-03
PROSYN-Clo1313_1588      	 0.00000000E+00
PROSYN-Clo1313_1603      	 2.79707304E-02
PROSYN-Clo1313_1604      	 8.24298992E-03
PROSYN-Clo1313_1606      	 0.00000000E+00
PROSYN-Clo1313_1607      	 1.80422469E-01
PROSYN-Clo1313_1614      	 0.00000000E+00
PROSYN-Clo1313_1619      	 3.65647127E-03
PROSYN-Clo1313_1627      	 1.27404069E-02
PROSYN-Clo1313_1628      	 1.50430762E-03
PROSYN-Clo1313_1629      	 3.95497529E-08
PROSYN-Clo1313_1631      	 1.30780695E-02
PROSYN-Clo1313_1654      	 0.00000000E+00
PROSYN-Clo1313_1657      	 7.33732222E-01
PROSYN-Clo1313_1659      	 2.71732565E-02
PROSYN-Clo1313_1660      	 1.71776039E-03
PROSYN-Clo1313_1661      	 1.44616289E-02
PROSYN-Clo1313_1662      	 0.00000000E+00
PROSYN-Clo1313_1663      	 0.00000000E+00
PROSYN-Clo1313_1673      	 0.00000000E+00
PROSYN-Clo1313_1674      	 0.00000000E+00
PROSYN-Clo1313_1681      	 4.99528320E-01
PROSYN-Clo1313_1683      	 0.00000000E+00
PROSYN-Clo1313_1686      	 0.00000000E+00
PROSYN-Clo1313_1688      	 2.22727709E-03
PROSYN-Clo1313_1689      	 2.22727709E-03
PROSYN-Clo1313_1690      	 2.22727709E-03
PROSYN-Clo1313_1694      	 4.90269099E-02
PROSYN-Clo1313_1701      	 5.59039074E-02
PROSYN-Clo1313_1704      	 0.00000000E+00
PROSYN-Clo1313_1712      	 0.00000000E+00
PROSYN-Clo1313_1717      	 3.69049529E+00
PROSYN-Clo1313_1780      	 0.00000000E+00
PROSYN-Clo1313_1781      	 0.00000000E+00
PROSYN-Clo1313_1786      	 1.14402016E-03
PROSYN-Clo1313_1788      	 2.23430559E-02
PROSYN-Clo1313_1791      	 4.68012610E+00
PROSYN-Clo1313_1792      	 4.68012610E+00
PROSYN-Clo1313_1793      	 4.68012610E+00
PROSYN-Clo1313_1798      	 5.29757403E+00
PROSYN-Clo1313_1801      	 0.00000000E+00
PROSYN-Clo1313_1804      	 2.01254754E+00
PROSYN-Clo1313_1805      	 0.00000000E+00
PROSYN-Clo1313_1808      	 4.18925287E-02
PROSYN-Clo1313_1809      	 1.80502988E-01
PROSYN-Clo1313_1813      	 0.00000000E+00
PROSYN-Clo1313_1814      	 0.00000000E+00
PROSYN-Clo1313_1816      	 2.58258295E-02
PROSYN-Clo1313_1817      	 0.00000000E+00
PROSYN-Clo1313_1821      	 0.00000000E+00
PROSYN-Clo1313_1822      	 0.00000000E+00
PROSYN-Clo1313_1824      	 0.00000000E+00
PROSYN-Clo1313_1826      	 0.00000000E+00
PROSYN-Clo1313_1827      	 0.00000000E+00
PROSYN-Clo1313_1828      	 0.00000000E+00
PROSYN-Clo1313_1829      	 0.00000000E+00
PROSYN-Clo1313_1830      	 0.00000000E+00
PROSYN-Clo1313_1831      	 0.00000000E+00
PROSYN-Clo1313_1832      	 0.00000000E+00
PROSYN-Clo1313_1833      	 0.00000000E+00
PROSYN-Clo1313_1846      	 2.22559819E-02
PROSYN-Clo1313_1847      	 7.32349989E-01
PROSYN-Clo1313_1848      	 3.60444421E+00
PROSYN-Clo1313_1849      	 0.00000000E+00
