protein	synthesis rate (nmol protein/mmol c6 unit)
PROSYN-Clo1313_0669      	 0.00000000E+00
PROSYN-Clo1313_0673      	 2.37101018E+00
PROSYN-Clo1313_0677      	 5.05323248E-01
PROSYN-Clo1313_0682      	 0.00000000E+00
PROSYN-Clo1313_0685      	 2.40763116E-01
PROSYN-Clo1313_0700      	 2.43450523E-02
PROSYN-Clo1313_0701      	 5.27624315E-02
PROSYN-Clo1313_0702      	 5.08747655E-03
PROSYN-Clo1313_0703      	 1.68924205E-03
PROSYN-Clo1313_0704      	 1.04599945E-03
PROSYN-Clo1313_0707      	 2.67350813E-01
PROSYN-Clo1313_0708      	 1.06553011E-01
PROSYN-Clo1313_0709      	 3.34908654E-01
PROSYN-Clo1313_0717      	 7.28479368E-02
PROSYN-Clo1313_0718      	 5.43372998E-02
PROSYN-Clo1313_0720      	 5.86492565E-01
PROSYN-Clo1313_0724      	 0.00000000E+00
PROSYN-Clo1313_0728      	 8.26332657E-03
PROSYN-Clo1313_0735      	 1.43295714E-04
PROSYN-Clo1313_0749      	 3.32677078E-01
PROSYN-Clo1313_0793      	 8.65707489E-01
PROSYN-Clo1313_0794      	 2.57586828E-02
PROSYN-Clo1313_0795      	 2.48339542E-02
PROSYN-Clo1313_0813      	 0.00000000E+00
PROSYN-Clo1313_0815      	 3.83151629E+00
PROSYN-Clo1313_0820      	 0.00000000E+00
PROSYN-Clo1313_0821      	 0.00000000E+00
PROSYN-Clo1313_0822      	 2.88555489E-03
PROSYN-Clo1313_0823      	 0.00000000E+00
PROSYN-Clo1313_0830      	 2.00709496E-03
PROSYN-Clo1313_0833      	 0.00000000E+00
PROSYN-Clo1313_0836      	 2.17786734E-01
PROSYN-Clo1313_0837      	 1.76467943E-01
PROSYN-Clo1313_0849      	 1.78472903E-03
PROSYN-Clo1313_0851      	 2.05882212E-02
PROSYN-Clo1313_0853      	 3.65689259E-04
PROSYN-Clo1313_0857      	 1.08496281E+00
PROSYN-Clo1313_0859      	 2.97495170E-02
PROSYN-Clo1313_0864      	 1.93468956E-02
PROSYN-Clo1313_0867      	 3.74152012E-01
PROSYN-Clo1313_0871      	 6.20080629E-04
PROSYN-Clo1313_0872      	 9.05418858E-02
PROSYN-Clo1313_0873      	 2.77286450E-01
PROSYN-Clo1313_0887      	 6.59841676E-02
PROSYN-Clo1313_0892      	 1.50710880E-01
PROSYN-Clo1313_0901      	 5.97452501E-01
PROSYN-Clo1313_0905      	 1.55726613E+00
PROSYN-Clo1313_0908      	 5.48219754E-01
PROSYN-Clo1313_0909      	 1.70095076E-02
PROSYN-Clo1313_0910      	 4.95003632E-03
PROSYN-Clo1313_0912      	 1.65350393E-02
PROSYN-Clo1313_0922      	 9.69394265E-02
PROSYN-Clo1313_0923      	 2.15201627E-01
PROSYN-Clo1313_0930      	 2.74967768E-04
PROSYN-Clo1313_0941      	 7.57448262E-02
PROSYN-Clo1313_0942      	 9.10928564E-02
PROSYN-Clo1313_0943      	 8.57959256E-02
PROSYN-Clo1313_0944      	 4.63875667E-01
PROSYN-Clo1313_0948      	 0.00000000E+00
PROSYN-Clo1313_0949      	 9.82246512E-01
PROSYN-Clo1313_0959      	 1.55726613E+00
PROSYN-Clo1313_0960      	 1.51590838E-02
PROSYN-Clo1313_0962      	 2.59194523E-03
PROSYN-Clo1313_0966      	 1.25896228E-01
PROSYN-Clo1313_0974      	 5.06481108E-01
PROSYN-Clo1313_0979      	 1.55726613E+00
PROSYN-Clo1313_0982      	 1.19357794E-03
PROSYN-Clo1313_0993      	 4.25277905E-01
PROSYN-Clo1313_0997      	 7.75173763E-01
PROSYN-Clo1313_1002      	 1.47545306E-01
PROSYN-Clo1313_1008      	 2.20104985E-01
PROSYN-Clo1313_1009      	 1.03536679E-01
PROSYN-Clo1313_1010      	 1.13827844E-01
PROSYN-Clo1313_1011      	 1.19550342E-02
PROSYN-Clo1313_1012      	 7.36580299E-01
PROSYN-Clo1313_1013      	 1.46438770E-01
PROSYN-Clo1313_1016      	 5.23958960E-03
PROSYN-Clo1313_1020      	 4.04571976E-01
PROSYN-Clo1313_1024      	 1.92803879E-01
PROSYN-Clo1313_1029      	 5.28274323E-01
PROSYN-Clo1313_1030      	 1.19627474E-01
PROSYN-Clo1313_1031      	 1.55107846E-02
PROSYN-Clo1313_1033      	 1.55726613E+00
PROSYN-Clo1313_1034      	 1.55726613E+00
PROSYN-Clo1313_1046      	 2.67221167E+00
PROSYN-Clo1313_1056      	 2.31449646E-01
PROSYN-Clo1313_1057      	 4.47839907E-01
PROSYN-Clo1313_1073      	 1.16967570E-02
PROSYN-Clo1313_1076      	 5.94684792E-02
PROSYN-Clo1313_1082      	 8.15435629E-02
PROSYN-Clo1313_1090      	 1.12698167E-02
PROSYN-Clo1313_1094      	 5.05854855E-03
PROSYN-Clo1313_1098      	 1.23653031E-01
PROSYN-Clo1313_1099      	 3.99821521E-02
PROSYN-Clo1313_1119      	 2.72387061E-02
PROSYN-Clo1313_1120      	 7.48539041E-01
PROSYN-Clo1313_1127      	 0.00000000E+00
PROSYN-Clo1313_1134      	 0.00000000E+00
PROSYN-Clo1313_1145      	 1.05751406E-02
PROSYN-Clo1313_1150      	 2.00011568E-02
PROSYN-Clo1313_1151      	 1.46137207E-01
PROSYN-Clo1313_1154      	 7.81226099E-02
PROSYN-Clo1313_1155      	 2.56393711E+00
PROSYN-Clo1313_1159      	 5.55450475E-02
PROSYN-Clo1313_1160      	 5.85493750E-01
PROSYN-Clo1313_1167      	 6.46648210E-03
PROSYN-Clo1313_1172      	 6.01003859E-02
PROSYN-Clo1313_1174      	 1.55726613E+00
PROSYN-Clo1313_1176      	 9.55261906E-03
PROSYN-Clo1313_1181      	 0.00000000E+00
PROSYN-Clo1313_1182      	 9.50587231E-03
PROSYN-Clo1313_1183      	 7.92291016E-03
PROSYN-Clo1313_1185      	 8.46829306E-01
PROSYN-Clo1313_1186      	 2.90426912E+00
PROSYN-Clo1313_1188      	 1.55726613E+00
PROSYN-Clo1313_1192      	 2.04711760E-01
PROSYN-Clo1313_1194      	 1.52288554E+01
PROSYN-Clo1313_1195      	 2.69372206E-01
PROSYN-Clo1313_1196      	 2.08595515E-01
PROSYN-Clo1313_1198      	 0.00000000E+00
PROSYN-Clo1313_1206      	 1.74266518E-03
PROSYN-Clo1313_1209      	 1.55726613E+00
PROSYN-Clo1313_1211      	 2.13286007E-02
PROSYN-Clo1313_1214      	 2.30285424E-02
PROSYN-Clo1313_1215      	 0.00000000E+00
PROSYN-Clo1313_1216      	 2.21434004E-02
PROSYN-Clo1313_1218      	 2.01215682E-02
PROSYN-Clo1313_1229      	 7.67153243E-03
PROSYN-Clo1313_1233      	 3.36426675E-03
PROSYN-Clo1313_1240      	 8.04068995E-02
PROSYN-Clo1313_1241      	 7.07281853E-02
PROSYN-Clo1313_1242      	 0.00000000E+00
PROSYN-Clo1313_1244      	 2.27926463E-02
PROSYN-Clo1313_1245      	 0.00000000E+00
PROSYN-Clo1313_1251      	 2.12358654E-02
PROSYN-Clo1313_1253      	 2.93898518E-01
PROSYN-Clo1313_1254      	 2.55692416E-01
PROSYN-Clo1313_1255      	 2.08767392E+00
PROSYN-Clo1313_1262      	 2.10775601E-02
PROSYN-Clo1313_1264      	 7.28938511E-02
PROSYN-Clo1313_1265      	 7.30524979E-02
PROSYN-Clo1313_1266      	 8.26953978E-02
PROSYN-Clo1313_1267      	 1.85720014E-01
PROSYN-Clo1313_1268      	 1.93274873E-01
PROSYN-Clo1313_1269      	 3.28047565E-02
PROSYN-Clo1313_1270      	 4.54285284E-02
PROSYN-Clo1313_1271      	 5.51807006E-02
PROSYN-Clo1313_1276      	 2.69821610E-03
PROSYN-Clo1313_1281      	 5.84754833E-01
PROSYN-Clo1313_1282      	 7.65934952E-01
PROSYN-Clo1313_1283      	 7.31244029E-01
PROSYN-Clo1313_1285      	 5.90142440E-01
PROSYN-Clo1313_1287      	 2.42723040E-03
PROSYN-Clo1313_1289      	 1.03600667E-02
PROSYN-Clo1313_1295      	 3.32480850E-01
PROSYN-Clo1313_1300      	 0.00000000E+00
PROSYN-Clo1313_1301      	 3.72481244E-01
PROSYN-Clo1313_1305      	 2.24434021E-01
PROSYN-Clo1313_1306      	 6.59015472E-03
PROSYN-Clo1313_1312      	 8.71767472E-02
PROSYN-Clo1313_1316      	 7.21139056E-02
PROSYN-Clo1313_1317      	 9.74772137E-02
PROSYN-Clo1313_1318      	 3.27375710E-02
PROSYN-Clo1313_1321      	 6.06250391E-02
PROSYN-Clo1313_1335      	 4.72829380E-02
PROSYN-Clo1313_1339      	 3.26890334E-03
PROSYN-Clo1313_1340      	 1.21390394E-01
PROSYN-Clo1313_1342      	 3.33237827E-01
PROSYN-Clo1313_1345      	 9.75441053E-02
PROSYN-Clo1313_1346      	 4.35036233E-02
PROSYN-Clo1313_1347      	 2.57229193E-02
PROSYN-Clo1313_1348      	 6.32421761E-03
PROSYN-Clo1313_1353      	 1.65258022E-01
PROSYN-Clo1313_1354      	 7.67904746E-01
PROSYN-Clo1313_1355      	 3.08339406E-01
PROSYN-Clo1313_1356      	 1.35400279E+00
PROSYN-Clo1313_1357      	 8.55492448E-02
PROSYN-Clo1313_1364      	 1.60127228E+00
PROSYN-Clo1313_1365      	 2.32394062E-02
PROSYN-Clo1313_1366      	 3.85833552E-02
PROSYN-Clo1313_1371      	 4.68149963E-02
PROSYN-Clo1313_1390      	 4.56319478E-02
PROSYN-Clo1313_1393      	 8.87767618E-03
PROSYN-Clo1313_1396      	 2.38222781E-02
PROSYN-Clo1313_1398      	 0.00000000E+00
PROSYN-Clo1313_1425      	 1.07979033E-04
PROSYN-Clo1313_1429      	 3.83375779E-02
PROSYN-Clo1313_1434      	 4.28407479E-01
PROSYN-Clo1313_1435      	 1.51959111E-01
PROSYN-Clo1313_1447      	 3.73754740E-03
PROSYN-Clo1313_1452      	 1.11430435E-01
PROSYN-Clo1313_1453      	 1.55726613E+00
PROSYN-Clo1313_1457      	 1.55726613E+00
PROSYN-Clo1313_1467      	 2.98701572E-01
PROSYN-Clo1313_1472      	 3.71085949E-01
PROSYN-Clo1313_1473      	 5.16107053E-03
PROSYN-Clo1313_1474      	 6.65473908E-03
PROSYN-Clo1313_1475      	 2.30838277E+00
PROSYN-Clo1313_1477      	 1.44742923E-01
PROSYN-Clo1313_1481      	 1.86278177E-01
PROSYN-Clo1313_1486      	 1.71129377E-04
PROSYN-Clo1313_1487      	 0.00000000E+00
PROSYN-Clo1313_1491      	 2.20437036E+00
PROSYN-Clo1313_1492      	 1.14732034E-02
PROSYN-Clo1313_1499      	 3.25754256E-02
PROSYN-Clo1313_1500      	 3.28455075E-01
PROSYN-Clo1313_1502      	 8.88228656E-01
PROSYN-Clo1313_1503      	 8.71385294E-01
PROSYN-Clo1313_1508      	 9.18226681E-03
PROSYN-Clo1313_1509      	 5.09889695E-02
PROSYN-Clo1313_1510      	 5.72003882E-01
PROSYN-Clo1313_1512      	 6.88524627E-02
PROSYN-Clo1313_1513      	 7.22681254E-02
PROSYN-Clo1313_1517      	 8.20159072E-03
PROSYN-Clo1313_1523      	 1.72751894E+00
PROSYN-Clo1313_1524      	 2.35598461E+00
PROSYN-Clo1313_1525      	 6.40978888E-03
PROSYN-Clo1313_1526      	 2.53723888E+00
PROSYN-Clo1313_1529      	 3.75606502E-02
PROSYN-Clo1313_1530      	 8.81131794E-01
PROSYN-Clo1313_1537      	 1.12838514E-01
PROSYN-Clo1313_1539      	 7.08312472E-03
PROSYN-Clo1313_1540      	 5.01911689E-02
PROSYN-Clo1313_1542      	 9.28223912E-01
PROSYN-Clo1313_1545      	 8.05255421E-02
PROSYN-Clo1313_1546      	 4.66680030E-02
PROSYN-Clo1313_1549      	 1.12202467E-01
PROSYN-Clo1313_1551      	 1.82037437E-01
PROSYN-Clo1313_1564      	 5.81347787E-03
PROSYN-Clo1313_1571      	 9.52215542E-02
PROSYN-Clo1313_1578      	 1.98214589E-01
PROSYN-Clo1313_1580      	 5.15747006E-02
PROSYN-Clo1313_1581      	 1.85678323E-01
PROSYN-Clo1313_1582      	 1.43115672E-02
PROSYN-Clo1313_1587      	 5.98792486E-02
PROSYN-Clo1313_1588      	 6.48412544E-02
PROSYN-Clo1313_1603      	 1.44165085E-01
PROSYN-Clo1313_1604      	 2.99098140E-02
PROSYN-Clo1313_1606      	 4.46910633E-01
PROSYN-Clo1313_1607      	 1.09324856E-01
PROSYN-Clo1313_1614      	 7.23526834E-01
PROSYN-Clo1313_1619      	 2.45595774E-02
PROSYN-Clo1313_1627      	 1.54397970E-02
PROSYN-Clo1313_1628      	 1.82303472E-03
PROSYN-Clo1313_1629      	 0.00000000E+00
PROSYN-Clo1313_1631      	 1.58490023E-02
PROSYN-Clo1313_1654      	 9.11130793E-03
PROSYN-Clo1313_1657      	 2.59030486E-01
PROSYN-Clo1313_1659      	 4.09412621E-01
PROSYN-Clo1313_1660      	 2.08171308E-03
PROSYN-Clo1313_1661      	 1.11920119E-02
PROSYN-Clo1313_1662      	 4.40748231E-03
PROSYN-Clo1313_1663      	 2.59477521E-01
PROSYN-Clo1313_1673      	 3.20452301E-03
PROSYN-Clo1313_1674      	 0.00000000E+00
PROSYN-Clo1313_1681      	 0.00000000E+00
PROSYN-Clo1313_1683      	 1.42370294E-01
PROSYN-Clo1313_1686      	 2.99134254E-01
PROSYN-Clo1313_1688      	 0.00000000E+00
PROSYN-Clo1313_1689      	 7.54042987E-03
PROSYN-Clo1313_1690      	 2.42764739E-02
PROSYN-Clo1313_1694      	 2.78821784E-01
PROSYN-Clo1313_1701      	 3.16992891E-01
PROSYN-Clo1313_1704      	 0.00000000E+00
PROSYN-Clo1313_1712      	 1.86127384E-01
PROSYN-Clo1313_1717      	 1.17409260E+00
PROSYN-Clo1313_1780      	 6.14173764E-02
PROSYN-Clo1313_1781      	 3.00893607E-02
PROSYN-Clo1313_1786      	 4.55127707E-02
PROSYN-Clo1313_1788      	 1.15654860E-01
PROSYN-Clo1313_1791      	 4.66412523E+00
PROSYN-Clo1313_1792      	 3.62649332E+00
PROSYN-Clo1313_1793      	 2.79841387E+00
PROSYN-Clo1313_1798      	 7.34979312E+00
PROSYN-Clo1313_1801      	 0.00000000E+00
PROSYN-Clo1313_1804      	 1.55726613E+00
PROSYN-Clo1313_1805      	 0.00000000E+00
PROSYN-Clo1313_1808      	 3.88532322E-01
PROSYN-Clo1313_1809      	 1.07934377E+00
PROSYN-Clo1313_1813      	 1.51063245E-02
PROSYN-Clo1313_1814      	 0.00000000E+00
PROSYN-Clo1313_1816      	 5.57622503E-02
PROSYN-Clo1313_1817      	 2.92894783E-03
PROSYN-Clo1313_1821      	 7.84897317E-02
PROSYN-Clo1313_1822      	 2.56688545E-02
PROSYN-Clo1313_1824      	 8.61010255E-03
PROSYN-Clo1313_1826      	 3.27560798E-03
PROSYN-Clo1313_1827      	 6.31006127E-02
PROSYN-Clo1313_1828      	 1.82154146E-01
PROSYN-Clo1313_1829      	 5.61287243E-04
PROSYN-Clo1313_1830      	 2.95274259E-03
PROSYN-Clo1313_1831      	 1.62600316E-02
PROSYN-Clo1313_1832      	 1.20865051E-02
PROSYN-Clo1313_1833      	 4.66523972E-02
PROSYN-Clo1313_1846      	 3.11140224E-01
PROSYN-Clo1313_1847      	 5.44440747E-01
PROSYN-Clo1313_1848      	 2.93429179E-01
PROSYN-Clo1313_1849      	 2.94605320E-01
PROSYN-Clo1313_1858      	 1.58261029E-01
PROSYN-Clo1313_1867      	 7.00862877E-01
PROSYN-Clo1313_1875      	 3.56646834E+00
PROSYN-Clo1313_1876      	 9.19112448E+00
PROSYN-Clo1313_1878      	 4.42919719E+00
PROSYN-Clo1313_1879      	 4.04808435E+00
PROSYN-Clo1313_1881      	 4.09845490E+00
PROSYN-Clo1313_1882      	 3.67160960E+00
PROSYN-Clo1313_1883      	 1.58674577E+00
PROSYN-Clo1313_1885      	 6.03893578E-01
PROSYN-Clo1313_1891      	 2.43780007E-01
PROSYN-Clo1313_1901      	 3.21836281E-02
PROSYN-Clo1313_1902      	 2.63029260E-01
PROSYN-Clo1313_1904      	 5.98855460E-03
PROSYN-Clo1313_1907      	 4.95921058E-02
PROSYN-Clo1313_1916      	 5.81498992E-02
PROSYN-Clo1313_1931      	 1.15856672E+00
PROSYN-Clo1313_1938      	 1.63100336E-01
PROSYN-Clo1313_1944      	 2.69909718E+00
PROSYN-Clo1313_1947      	 1.01842422E-01
PROSYN-Clo1313_1953      	 3.38630851E-02
