protein	synthesis rate (nmol protein/mmol c6 unit)
PROSYN-Clo1313_1215      	 2.51436699E-02
PROSYN-Clo1313_1216      	 0.00000000E+00
PROSYN-Clo1313_1218      	 0.00000000E+00
PROSYN-Clo1313_1229      	 1.41975756E-02
PROSYN-Clo1313_1233      	 0.00000000E+00
PROSYN-Clo1313_1240      	 9.25959754E-02
PROSYN-Clo1313_1241      	 8.14500415E-02
PROSYN-Clo1313_1242      	 3.32197425E-02
PROSYN-Clo1313_1244      	 2.62478386E-02
PROSYN-Clo1313_1245      	 3.32197425E-02
PROSYN-Clo1313_1251      	 0.00000000E+00
PROSYN-Clo1313_1253      	 3.40245634E-01
PROSYN-Clo1313_1254      	 2.85082750E-01
PROSYN-Clo1313_1255      	 2.41277825E+00
PROSYN-Clo1313_1262      	 0.00000000E+00
PROSYN-Clo1313_1264      	 8.39438482E-02
PROSYN-Clo1313_1265      	 8.41265443E-02
PROSYN-Clo1313_1266      	 9.52312138E-02
PROSYN-Clo1313_1267      	 9.42683054E-02
PROSYN-Clo1313_1268      	 9.42683054E-02
PROSYN-Clo1313_1269      	 3.77776377E-02
PROSYN-Clo1313_1270      	 3.77776377E-02
PROSYN-Clo1313_1271      	 0.00000000E+00
PROSYN-Clo1313_1276      	 3.10724518E-03
PROSYN-Clo1313_1281      	 0.00000000E+00
PROSYN-Clo1313_1282      	 8.82044878E-01
PROSYN-Clo1313_1283      	 0.00000000E+00
PROSYN-Clo1313_1285      	 9.95259973E-02
PROSYN-Clo1313_1287      	 0.00000000E+00
PROSYN-Clo1313_1289      	 5.29328613E-03
PROSYN-Clo1313_1295      	 0.00000000E+00
PROSYN-Clo1313_1300      	 0.00000000E+00
PROSYN-Clo1313_1301      	 0.00000000E+00
PROSYN-Clo1313_1305      	 0.00000000E+00
PROSYN-Clo1313_1306      	 6.65262893E-02
PROSYN-Clo1313_1312      	 0.00000000E+00
PROSYN-Clo1313_1316      	 0.00000000E+00
PROSYN-Clo1313_1317      	 0.00000000E+00
PROSYN-Clo1313_1318      	 0.00000000E+00
PROSYN-Clo1313_1321      	 0.00000000E+00
PROSYN-Clo1313_1335      	 0.00000000E+00
PROSYN-Clo1313_1339      	 0.00000000E+00
PROSYN-Clo1313_1340      	 4.87308165E+00
PROSYN-Clo1313_1342      	 0.00000000E+00
PROSYN-Clo1313_1345      	 8.01118651E-02
PROSYN-Clo1313_1346      	 3.57290314E-02
PROSYN-Clo1313_1347      	 2.11259413E-02
PROSYN-Clo1313_1348      	 5.19400805E-03
PROSYN-Clo1313_1353      	 1.90309884E-01
PROSYN-Clo1313_1354      	 1.90309884E-01
PROSYN-Clo1313_1355      	 1.90309884E-01
PROSYN-Clo1313_1356      	 1.90309884E-01
PROSYN-Clo1313_1357      	 0.00000000E+00
PROSYN-Clo1313_1364      	 1.92943051E+00
PROSYN-Clo1313_1365      	 5.93058307E-02
PROSYN-Clo1313_1366      	 4.29095463E-02
PROSYN-Clo1313_1371      	 5.20641670E-02
PROSYN-Clo1313_1390      	 0.00000000E+00
PROSYN-Clo1313_1393      	 4.53593951E-03
PROSYN-Clo1313_1396      	 0.00000000E+00
PROSYN-Clo1313_1398      	 0.00000000E+00
PROSYN-Clo1313_1425      	 0.00000000E+00
PROSYN-Clo1313_1429      	 6.88125242E-02
PROSYN-Clo1313_1434      	 5.92955487E-01
PROSYN-Clo1313_1435      	 1.68997654E-01
PROSYN-Clo1313_1447      	 0.00000000E+00
PROSYN-Clo1313_1452      	 0.00000000E+00
PROSYN-Clo1313_1453      	 1.98696556E+00
PROSYN-Clo1313_1457      	 1.98696556E+00
PROSYN-Clo1313_1467      	 0.00000000E+00
PROSYN-Clo1313_1472      	 0.00000000E+00
PROSYN-Clo1313_1473      	 0.00000000E+00
PROSYN-Clo1313_1474      	 0.00000000E+00
PROSYN-Clo1313_1475      	 0.00000000E+00
PROSYN-Clo1313_1477      	 0.00000000E+00
PROSYN-Clo1313_1481      	 2.14553975E-01
PROSYN-Clo1313_1486      	 0.00000000E+00
PROSYN-Clo1313_1487      	 0.00000000E+00
PROSYN-Clo1313_1491      	 2.45153724E+00
PROSYN-Clo1313_1492      	 6.60995405E-02
PROSYN-Clo1313_1499      	 3.70618228E-02
PROSYN-Clo1313_1500      	 3.95793679E-01
PROSYN-Clo1313_1502      	 0.00000000E+00
PROSYN-Clo1313_1503      	 0.00000000E+00
PROSYN-Clo1313_1508      	 9.80199900E-02
PROSYN-Clo1313_1509      	 0.00000000E+00
PROSYN-Clo1313_1510      	 0.00000000E+00
PROSYN-Clo1313_1512      	 7.92899734E-02
PROSYN-Clo1313_1513      	 8.37909291E-02
PROSYN-Clo1313_1517      	 0.00000000E+00
PROSYN-Clo1313_1523      	 0.00000000E+00
PROSYN-Clo1313_1524      	 0.00000000E+00
PROSYN-Clo1313_1525      	 0.00000000E+00
PROSYN-Clo1313_1526      	 2.92186505E+00
PROSYN-Clo1313_1529      	 0.00000000E+00
PROSYN-Clo1313_1530      	 0.00000000E+00
PROSYN-Clo1313_1537      	 9.26729892E-02
PROSYN-Clo1313_1539      	 0.00000000E+00
PROSYN-Clo1313_1540      	 5.54627394E-02
PROSYN-Clo1313_1542      	 1.06861007E+00
PROSYN-Clo1313_1545      	 0.00000000E+00
PROSYN-Clo1313_1546      	 0.00000000E+00
PROSYN-Clo1313_1549      	 0.00000000E+00
PROSYN-Clo1313_1551      	 1.61237061E-01
PROSYN-Clo1313_1564      	 0.00000000E+00
PROSYN-Clo1313_1571      	 0.00000000E+00
PROSYN-Clo1313_1578      	 2.62181732E-01
PROSYN-Clo1313_1580      	 8.82323043E-02
PROSYN-Clo1313_1581      	 0.00000000E+00
PROSYN-Clo1313_1582      	 0.00000000E+00
PROSYN-Clo1313_1587      	 0.00000000E+00
PROSYN-Clo1313_1588      	 0.00000000E+00
PROSYN-Clo1313_1603      	 0.00000000E+00
PROSYN-Clo1313_1604      	 0.00000000E+00
PROSYN-Clo1313_1606      	 0.00000000E+00
PROSYN-Clo1313_1607      	 1.14080862E-01
PROSYN-Clo1313_1614      	 0.00000000E+00
PROSYN-Clo1313_1619      	 3.14609321E-03
